CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED,MACHINE_ID
2,381,BAW0572616,10:56:48,10:59:48,N. Ravi Singh,AAP,M1
2,381,SLY4638717,08:57:44,08:58:44,N. Ravi Singh,AAP,M2
2,381,PWF5897076,13:04:32,13:06:32,W. Rahul Reddy,TDP,M2
2,381,ZRO3096433,16:39:50,16:41:50,N. Ravi Singh,AAP,M2
1,87,GDX5967393,08:17:16,08:19:16,Y. Sneha Kumar,BJP,M1
1,87,RYX7530080,16:52:12,16:54:12,D. Rahul Singh,TDP,M1
1,87,KGO7249212,15:30:34,15:31:34,Y. Sneha Kumar,BJP,M2
1,87,GJY2885838,09:52:51,09:55:51,V. Priya Reddy,JD(U),M2
1,87,BIU9520113,10:42:17,10:43:17,D. Rahul Singh,TDP,M3
1,87,ECP4822671,13:14:33,13:17:33,Y. Sneha Kumar,BJP,M3
1,50,FOX1945343,14:46:07,14:47:07,D. Rahul Singh,TDP,M1
1,50,SSW6325979,15:07:17,15:09:17,C. Suresh Naidu,INC,M2
1,50,BYK1775132,12:40:36,12:41:36,C. Suresh Naidu,INC,M2
1,50,IAA0090440,11:46:42,11:49:42,Y. Sneha Kumar,BJP,M2
1,50,QKF3141173,11:47:56,11:50:56,V. Priya Reddy,JD(U),M2
1,50,XCS5155012,13:53:21,13:56:21,D. Rahul Singh,TDP,M2
1,82,JBV4528516,11:06:47,11:08:47,Y. Sneha Kumar,BJP,M1
1,82,DCG3681840,09:24:08,09:26:08,C. Suresh Naidu,INC,M1
1,82,QTL9571943,14:32:07,14:33:07,D. Rahul Singh,TDP,M2
1,82,WYP8302381,11:51:37,11:52:37,V. Priya Reddy,JD(U),M3
1,143,BQB0872745,11:02:22,11:04:22,D. Rahul Singh,TDP,M1
1,143,RDR0439906,10:05:14,10:08:14,D. Rahul Singh,TDP,M1
1,143,MCG2854686,09:49:54,09:52:54,Y. Sneha Kumar,BJP,M1
1,143,XIW4917789,12:03:26,12:06:26,V. Priya Reddy,JD(U),M2
1,143,ONE8920670,11:16:39,11:17:39,V. Priya Reddy,JD(U),M3
5,1089,SGI7715585,09:12:53,09:15:53,M. Arun Yadav,BJP,M1
5,1089,RPN2961723,12:19:20,12:20:20,C. Latha Reddy,AAP,M1
5,1089,MXH0692933,13:22:09,13:25:09,M. Arun Yadav,BJP,M2
5,1089,JPG4223272,09:12:42,09:15:42,C. Latha Reddy,AAP,M2
5,1065,MDH1237787,16:27:48,16:28:48,O. Arun Verma,BRS,M1
5,1065,GAM8175473,16:05:10,16:07:10,C. Latha Reddy,AAP,M1
5,1065,ISK4701668,12:30:35,12:31:35,M. Arun Yadav,BJP,M1
5,1065,MYD1170330,11:26:25,11:28:25,O. Arun Verma,BRS,M2
5,1065,OAF8716789,08:54:39,08:55:39,C. Latha Reddy,AAP,M3
3,687,UFS1929429,15:46:29,15:47:29,T. Priya Naidu,INC,M2
3,687,IPR1891730,14:01:25,14:04:25,S. Kavya Joshi,BSP,M3
3,687,FZV8365001,09:24:45,09:27:45,T. Priya Naidu,INC,M3
3,687,RXT1227612,10:07:52,10:08:52,Y. Suresh Sharma,BRS,M3
3,687,STY9000583,10:33:02,10:34:02,Y. Suresh Sharma,BRS,M3
3,687,OIX3929290,15:58:01,15:59:01,T. Priya Naidu,INC,M3
4,949,ZLV6235440,15:28:09,15:31:09,W. Vijay Babu,SP,M1
4,949,GLO2525320,12:24:08,12:25:08,W. Vijay Babu,SP,M3
1,22,TEG7176872,13:47:54,13:50:54,D. Rahul Singh,TDP,M2
1,22,ZIN5157039,11:35:33,11:38:33,C. Suresh Naidu,INC,M2
1,22,TPH9927060,09:16:17,09:19:17,Y. Sneha Kumar,BJP,M3
1,22,GTR2899058,12:08:30,12:09:30,Y. Sneha Kumar,BJP,M3
1,22,UNI0376703,14:56:32,14:58:32,Y. Sneha Kumar,BJP,M3
4,905,IZZ7490433,11:18:58,11:19:58,W. Vijay Babu,SP,M1
4,905,JXJ7911672,14:35:10,14:38:10,W. Vijay Babu,SP,M1
4,905,LEM1412832,09:42:17,09:45:17,W. Vijay Babu,SP,M2
4,905,VTL2221976,13:53:12,13:56:12,C. Suresh Singh,YSRCP,M3
3,768,PVZ6660306,09:54:00,09:56:00,T. Priya Naidu,INC,M1
3,768,VTA9676119,15:16:56,15:19:56,Y. Suresh Sharma,BRS,M1
3,768,CMN2902964,15:54:47,15:57:47,S. Kavya Joshi,BSP,M2
3,768,APE6082838,11:11:26,11:12:26,S. Kavya Joshi,BSP,M3
3,768,LXS2050623,13:27:00,13:28:00,T. Priya Naidu,INC,M3
3,760,YSM4916811,12:41:08,12:42:08,Y. Suresh Sharma,BRS,M1
3,760,KJI6883114,13:42:39,13:43:39,R. Rahul Babu,BJP,M2
3,760,LLF8532442,12:27:32,12:28:32,R. Rahul Babu,BJP,M2
5,1121,XTV0636410,11:06:10,11:08:10,M. Arun Yadav,BJP,M2
5,1121,SDG0772182,12:35:42,12:36:42,M. Arun Yadav,BJP,M2
6,1150,VJE7919396,08:45:38,08:46:38,Z. Latha Reddy,BSP,M1
6,1150,AFI7910997,09:19:10,09:22:10,A. Manoj Naidu,DMK,M2
6,1150,AZQ2660376,15:40:26,15:41:26,A. Lakshmi Sharma,CPM,M2
6,1150,PRC6403787,14:41:15,14:44:15,A. Manoj Naidu,DMK,M2
6,1150,GZN8688805,10:28:33,10:30:33,Z. Latha Reddy,BSP,M3
4,887,HOQ0674783,16:26:18,16:28:18,C. Suresh Singh,YSRCP,M1
4,887,SYE8810761,12:27:35,12:29:35,C. Suresh Singh,YSRCP,M2
4,887,OQG6568440,10:09:53,10:11:53,C. Suresh Singh,YSRCP,M2
4,887,XRG5658658,15:09:20,15:10:20,H. Divya Yadav,TDP,M2
4,887,TTR1662439,08:45:36,08:48:36,C. Suresh Singh,YSRCP,M3
1,250,YBL6327164,10:08:43,10:10:43,C. Suresh Naidu,INC,M2
1,250,VAT6185080,13:48:45,13:51:45,Y. Sneha Kumar,BJP,M2
1,250,BRQ4300603,12:49:46,12:52:46,D. Rahul Singh,TDP,M3
3,610,LXE4487234,08:05:31,08:08:31,T. Priya Naidu,INC,M1
3,610,EGA3261827,12:55:32,12:56:32,R. Rahul Babu,BJP,M1
3,610,EUN6423477,10:33:56,10:34:56,Y. Suresh Sharma,BRS,M3
1,69,FAG0916594,11:15:48,11:17:48,C. Suresh Naidu,INC,M1
1,69,HHV4759299,08:42:05,08:45:05,D. Rahul Singh,TDP,M1
1,69,BTX6446929,09:31:36,09:34:36,D. Rahul Singh,TDP,M2
1,69,VZT2907480,10:13:43,10:15:43,D. Rahul Singh,TDP,M3
1,69,PHN2835462,10:53:36,10:55:36,Y. Sneha Kumar,BJP,M3
1,305,MQH7525800,14:01:49,14:02:49,D. Rahul Singh,TDP,M1
1,305,KLT8301304,16:31:47,16:34:47,Y. Sneha Kumar,BJP,M2
1,305,USA9436868,09:30:38,09:33:38,Y. Sneha Kumar,BJP,M3
1,305,HTZ7372146,12:30:13,12:33:13,C. Suresh Naidu,INC,M3
6,1154,RSG1439973,09:39:40,09:40:40,A. Lakshmi Sharma,CPM,M1
6,1154,CBS2285189,08:31:12,08:33:12,A. Lakshmi Sharma,CPM,M2
6,1154,BGX4397278,10:35:15,10:37:15,Z. Latha Reddy,BSP,M2
6,1154,JPO4249530,12:10:49,12:12:49,A. Manoj Naidu,DMK,M2
6,1154,BYW7687904,15:15:37,15:17:37,K. Anil Das,INC,M2
6,1154,ZWG6968815,14:01:16,14:04:16,A. Lakshmi Sharma,CPM,M3
8,1430,ICQ7133479,13:21:44,13:23:44,U. Arun Singh,DMK,M1
8,1430,TJU5934418,10:24:29,10:26:29,U. Arun Singh,DMK,M1
8,1430,MRC3696180,13:59:23,14:02:23,U. Arun Singh,DMK,M3
8,1430,IVO6020072,12:53:49,12:55:49,B. Latha Reddy,BJP,M3
2,535,UMY4342604,16:07:44,16:10:44,T. Rahul Singh,INC,M1
2,535,GQX1743383,12:12:26,12:15:26,N. Ravi Singh,AAP,M1
2,535,KZM8133307,09:53:39,09:56:39,Z. Sanjay Yadav,JD(U),M2
2,535,IID9556882,12:31:16,12:33:16,T. Rahul Singh,INC,M3
2,535,KLS8798076,14:06:40,14:08:40,T. Rahul Singh,INC,M3
8,1435,OLU2388663,12:42:45,12:44:45,X. Sanjay Singh,SP,M1
8,1435,AMR4801705,15:04:40,15:05:40,X. Sanjay Singh,SP,M1
8,1435,CNQ2917689,10:59:23,11:00:23,B. Latha Reddy,BJP,M1
8,1435,AJJ9371632,11:33:18,11:35:18,X. Sanjay Singh,SP,M2
8,1435,LUD1845871,16:47:39,16:49:39,U. Arun Singh,DMK,M3
8,1435,ASG4386595,13:46:01,13:49:01,X. Sanjay Singh,SP,M3
2,442,XRE3276353,16:45:18,16:48:18,N. Ravi Singh,AAP,M1
2,442,KIS9450781,13:25:02,13:28:02,N. Ravi Singh,AAP,M3
2,442,RVY8341310,14:16:42,14:19:42,Z. Sanjay Yadav,JD(U),M3
1,261,UFP3264333,16:53:29,16:56:29,Y. Sneha Kumar,BJP,M1
1,261,WHT1195766,12:24:18,12:26:18,C. Suresh Naidu,INC,M2
1,261,VUS2261339,12:57:13,13:00:13,Y. Sneha Kumar,BJP,M2
1,261,MAB0171287,15:00:33,15:02:33,V. Priya Reddy,JD(U),M3
1,261,YDL8948541,10:02:55,10:04:55,C. Suresh Naidu,INC,M3
1,200,BOR6493860,16:57:57,16:58:57,D. Rahul Singh,TDP,M1
1,200,BFF6092690,08:00:03,08:03:03,C. Suresh Naidu,INC,M2
1,200,JLH3432861,12:21:42,12:24:42,C. Suresh Naidu,INC,M3
1,200,HOE5953999,15:26:29,15:27:29,D. Rahul Singh,TDP,M3
2,508,FPD2361952,15:15:07,15:17:07,Z. Sanjay Yadav,JD(U),M2
2,508,LES8425079,16:27:06,16:30:06,N. Ravi Singh,AAP,M2
2,508,WSF2889378,11:05:28,11:08:28,N. Ravi Singh,AAP,M2
2,508,VYD1825591,15:04:08,15:07:08,N. Ravi Singh,AAP,M3
2,508,UZG3738185,12:04:04,12:05:04,T. Rahul Singh,INC,M3
1,254,FAR6134024,15:55:39,15:57:39,Y. Sneha Kumar,BJP,M1
1,254,JZG9479068,15:00:35,15:03:35,C. Suresh Naidu,INC,M1
1,254,YPV2869964,11:59:16,12:00:16,D. Rahul Singh,TDP,M2
1,254,APH4050032,16:25:51,16:27:51,V. Priya Reddy,JD(U),M3
1,254,NUI5546388,09:36:53,09:37:53,D. Rahul Singh,TDP,M3
1,167,QJO6032546,12:20:27,12:23:27,V. Priya Reddy,JD(U),M2
1,167,BDK6164273,15:01:53,15:02:53,D. Rahul Singh,TDP,M3
1,167,WAY3046098,16:50:37,16:51:37,C. Suresh Naidu,INC,M3
1,259,AVL2741788,16:25:43,16:28:43,Y. Sneha Kumar,BJP,M1
1,259,XKQ6735261,15:29:53,15:31:53,C. Suresh Naidu,INC,M1
1,259,JCV4964339,10:55:29,10:57:29,Y. Sneha Kumar,BJP,M2
1,259,TIF3087055,12:49:55,12:52:55,D. Rahul Singh,TDP,M3
3,788,RCK6367600,13:16:12,13:18:12,S. Kavya Joshi,BSP,M1
3,788,FGK1232810,16:56:35,16:59:35,R. Rahul Babu,BJP,M1
3,788,EHT3794049,09:53:11,09:56:11,S. Kavya Joshi,BSP,M1
3,788,DRM7049575,10:06:36,10:07:36,T. Priya Naidu,INC,M1
3,788,RSJ0096133,13:00:58,13:01:58,S. Kavya Joshi,BSP,M2
3,788,WVU1410644,11:08:10,11:10:10,T. Priya Naidu,INC,M3
1,238,ZNQ8863497,13:27:15,13:30:15,V. Priya Reddy,JD(U),M1
1,238,CPB9922251,08:44:24,08:47:24,Y. Sneha Kumar,BJP,M1
1,238,BNN3666066,08:15:40,08:16:40,D. Rahul Singh,TDP,M1
1,238,OIS2267115,12:40:45,12:41:45,V. Priya Reddy,JD(U),M2
1,238,IHA3242714,12:25:33,12:28:33,D. Rahul Singh,TDP,M3
1,238,WES7874609,11:09:56,11:12:56,Y. Sneha Kumar,BJP,M3
8,1519,FSH8420734,15:07:07,15:08:07,U. Arun Singh,DMK,M1
8,1519,NYL7863732,13:07:30,13:08:30,U. Anjali Yadav,TDP,M1
8,1519,OZL8711512,08:36:49,08:37:49,X. Sanjay Singh,SP,M3
8,1519,SAC1162602,11:18:20,11:20:20,X. Sanjay Singh,SP,M3
8,1443,NQP2941801,09:07:12,09:10:12,X. Sanjay Singh,SP,M2
8,1443,DKA8568688,11:26:12,11:29:12,U. Arun Singh,DMK,M2
8,1443,LTH7062993,11:31:09,11:33:09,X. Sanjay Singh,SP,M3
8,1443,JAP3106161,16:11:57,16:14:57,U. Arun Singh,DMK,M3
1,251,HBG3910515,09:28:27,09:31:27,D. Rahul Singh,TDP,M1
1,251,KRC9481920,10:29:18,10:31:18,Y. Sneha Kumar,BJP,M1
1,251,HMX0487002,13:09:25,13:12:25,C. Suresh Naidu,INC,M2
1,251,EWZ3467672,11:17:32,11:19:32,Y. Sneha Kumar,BJP,M2
1,251,AVJ4036198,13:06:35,13:09:35,Y. Sneha Kumar,BJP,M3
1,251,NGN1663621,16:17:54,16:20:54,Y. Sneha Kumar,BJP,M3
4,951,JNQ3519499,09:35:56,09:37:56,W. Vijay Babu,SP,M1
4,951,PXS2772859,13:24:50,13:27:50,W. Vijay Babu,SP,M1
4,951,KCR3661736,15:29:39,15:31:39,H. Divya Yadav,TDP,M2
4,951,QOO3623366,15:12:14,15:13:14,W. Vijay Babu,SP,M2
3,713,HYV5243106,08:15:45,08:18:45,T. Priya Naidu,INC,M2
3,713,PMU4862001,11:54:04,11:55:04,T. Priya Naidu,INC,M3
3,713,ULD7695075,12:14:34,12:15:34,R. Rahul Babu,BJP,M3
3,713,GMU7745896,13:26:56,13:29:56,Y. Suresh Sharma,BRS,M3
7,1301,HHA3769634,11:06:09,11:09:09,K. Meena Babu,TDP,M1
7,1301,RWJ9481968,09:49:52,09:52:52,L. Anil Yadav,DMK,M2
7,1301,IOI1671416,13:36:00,13:39:00,A. Anil Reddy,CPM,M2
7,1301,YTG5108111,09:42:00,09:43:00,A. Anil Reddy,CPM,M3
7,1301,BIP6756836,16:35:12,16:38:12,A. Anil Reddy,CPM,M3
3,759,OVL3854604,13:43:35,13:46:35,Y. Suresh Sharma,BRS,M1
3,759,BEW7438327,12:12:10,12:13:10,T. Priya Naidu,INC,M2
3,759,LOW8914647,11:15:06,11:16:06,S. Kavya Joshi,BSP,M3
3,759,NQS5552152,09:56:21,09:59:21,Y. Suresh Sharma,BRS,M3
3,759,CXJ5833739,13:24:04,13:26:04,S. Kavya Joshi,BSP,M3
3,759,ROQ0705304,11:34:38,11:36:38,T. Priya Naidu,INC,M3
1,77,OVJ3157419,11:06:38,11:08:38,Y. Sneha Kumar,BJP,M1
1,77,OBC5033968,12:21:40,12:24:40,Y. Sneha Kumar,BJP,M2
1,77,YWP4498753,10:36:09,10:39:09,C. Suresh Naidu,INC,M2
1,77,WEP5408204,08:08:40,08:10:40,D. Rahul Singh,TDP,M2
1,77,ZNJ5156064,16:44:39,16:47:39,Y. Sneha Kumar,BJP,M2
1,77,ZGP7687064,15:16:32,15:17:32,D. Rahul Singh,TDP,M3
5,1081,RMY9104057,13:27:10,13:28:10,M. Arun Yadav,BJP,M1
5,1081,EGV7398602,15:05:59,15:08:59,M. Arun Yadav,BJP,M2
5,1081,OGZ6059799,14:13:51,14:16:51,O. Arun Verma,BRS,M3
5,1081,HUP3217925,12:30:44,12:31:44,C. Latha Reddy,AAP,M3
5,1081,VGQ8604264,08:30:37,08:32:37,M. Arun Yadav,BJP,M3
2,359,BDG6845862,09:44:42,09:45:42,T. Rahul Singh,INC,M1
2,359,LAH5264746,13:27:53,13:29:53,T. Rahul Singh,INC,M1
2,359,OXM2171292,14:37:55,14:38:55,Z. Sanjay Yadav,JD(U),M2
2,359,KTF9628070,10:10:14,10:12:14,N. Ravi Singh,AAP,M2
1,57,NXG4819018,14:06:16,14:08:16,D. Rahul Singh,TDP,M2
1,57,CDY8456818,11:25:59,11:28:59,C. Suresh Naidu,INC,M3
1,57,DCY5513099,15:13:25,15:16:25,V. Priya Reddy,JD(U),M3
1,57,ZVS2306250,14:15:06,14:16:06,D. Rahul Singh,TDP,M3
1,57,HNU2712812,16:15:03,16:16:03,C. Suresh Naidu,INC,M3
2,580,MGA4098328,15:29:35,15:30:35,T. Rahul Singh,INC,M1
2,580,KZL2544227,11:05:26,11:08:26,N. Ravi Singh,AAP,M2
2,580,QYY8300873,16:33:18,16:36:18,N. Ravi Singh,AAP,M3
2,580,BEH4321027,14:32:46,14:34:46,T. Rahul Singh,INC,M3
1,306,SEX7707342,15:44:16,15:45:16,V. Priya Reddy,JD(U),M1
1,306,LLP4911085,08:06:12,08:07:12,C. Suresh Naidu,INC,M1
1,306,GRX0965382,12:58:10,12:59:10,Y. Sneha Kumar,BJP,M2
1,306,YSR9153700,09:52:28,09:53:28,Y. Sneha Kumar,BJP,M2
1,306,GKN3050122,15:18:08,15:20:08,V. Priya Reddy,JD(U),M3
1,306,FRX9000192,10:59:50,11:01:50,Y. Sneha Kumar,BJP,M3
4,958,ZYI8094101,14:52:53,14:55:53,H. Divya Yadav,TDP,M1
4,958,RFB8748412,12:10:41,12:13:41,H. Divya Yadav,TDP,M2
4,958,BBW6320175,15:15:28,15:17:28,W. Vijay Babu,SP,M2
4,958,YOJ0650767,08:26:02,08:29:02,C. Suresh Singh,YSRCP,M2
4,988,XDH2186967,11:43:13,11:45:13,H. Divya Yadav,TDP,M1
4,988,IJM1675444,12:09:58,12:12:58,H. Divya Yadav,TDP,M1
4,988,UIB7889820,13:05:49,13:06:49,W. Vijay Babu,SP,M2
4,988,QUU2521820,16:18:34,16:19:34,H. Divya Yadav,TDP,M2
4,988,CGX4229714,13:42:11,13:45:11,W. Vijay Babu,SP,M3
7,1344,TDG5422456,15:19:12,15:22:12,K. Meena Babu,TDP,M1
7,1344,TYS8179103,15:49:13,15:51:13,R. Kavya Yadav,JD(U),M2
7,1344,RVE4073491,09:35:30,09:37:30,A. Anil Reddy,CPM,M2
7,1344,EEX4738338,15:08:58,15:10:58,L. Anil Yadav,DMK,M2
7,1344,BRN2015823,13:50:58,13:52:58,L. Anil Yadav,DMK,M2
7,1344,UUW1715600,16:24:05,16:25:05,A. Anil Reddy,CPM,M3
1,202,CGP9589355,10:52:21,10:53:21,C. Suresh Naidu,INC,M1
1,202,QEW3273163,15:00:03,15:01:03,Y. Sneha Kumar,BJP,M2
1,202,CNI8229321,14:57:27,14:58:27,V. Priya Reddy,JD(U),M3
1,202,VCB3152791,08:53:02,08:54:02,Y. Sneha Kumar,BJP,M3
6,1231,SMO9194619,16:49:53,16:51:53,A. Lakshmi Sharma,CPM,M1
6,1231,ZIV2390951,09:13:55,09:16:55,K. Anil Das,INC,M2
6,1231,YCJ5775532,13:16:27,13:17:27,A. Lakshmi Sharma,CPM,M2
6,1231,WAQ6082278,12:48:08,12:50:08,A. Lakshmi Sharma,CPM,M2
6,1231,JOS5351827,14:01:07,14:04:07,A. Lakshmi Sharma,CPM,M2
3,697,XLJ8887170,12:49:07,12:52:07,S. Kavya Joshi,BSP,M2
3,697,RJK6054813,15:44:06,15:46:06,Y. Suresh Sharma,BRS,M3
3,697,YVA1270804,09:28:01,09:29:01,Y. Suresh Sharma,BRS,M3
3,697,VKX7896632,13:44:26,13:47:26,Y. Suresh Sharma,BRS,M3
3,697,OML6862949,14:37:09,14:40:09,S. Kavya Joshi,BSP,M3
1,247,CJM0813800,13:37:08,13:38:08,Y. Sneha Kumar,BJP,M2
1,247,PQL3318866,14:44:07,14:46:07,C. Suresh Naidu,INC,M2
1,247,OVU1971044,13:17:09,13:20:09,D. Rahul Singh,TDP,M3
7,1356,RDU7444297,15:45:50,15:48:50,L. Anil Yadav,DMK,M1
7,1356,EMF4039274,11:59:20,12:01:20,L. Anil Yadav,DMK,M1
7,1356,MXP7155219,15:37:29,15:40:29,A. Anil Reddy,CPM,M2
4,795,DKT1717623,09:06:30,09:09:30,C. Suresh Singh,YSRCP,M1
4,795,PHW5209768,12:36:54,12:38:54,W. Vijay Babu,SP,M2
4,795,YEE5543052,16:02:02,16:03:02,H. Divya Yadav,TDP,M3
4,795,EHL3411027,13:21:49,13:22:49,C. Suresh Singh,YSRCP,M3
5,1109,YVZ4023626,14:25:27,14:28:27,C. Latha Reddy,AAP,M2
5,1109,LPX5615542,12:12:23,12:14:23,O. Arun Verma,BRS,M3
5,1109,BHU3106109,15:18:11,15:21:11,O. Arun Verma,BRS,M3
5,1109,TDC0194240,09:24:36,09:26:36,O. Arun Verma,BRS,M3
1,348,LCR1927110,09:12:01,09:13:01,V. Priya Reddy,JD(U),M2
1,348,SYM6771964,15:17:53,15:18:53,C. Suresh Naidu,INC,M3
1,348,TFI2161867,11:32:28,11:35:28,C. Suresh Naidu,INC,M3
2,454,GMR9636767,16:33:41,16:35:41,N. Ravi Singh,AAP,M2
2,454,FZQ9466779,08:11:00,08:12:00,N. Ravi Singh,AAP,M2
2,454,UXV8545899,16:52:41,16:53:41,N. Ravi Singh,AAP,M3
2,454,BVV8638345,14:13:05,14:15:05,N. Ravi Singh,AAP,M3
1,29,NML4792643,11:12:40,11:15:40,D. Rahul Singh,TDP,M1
1,29,IYC6433503,14:21:30,14:22:30,C. Suresh Naidu,INC,M2
1,29,GBE7876515,13:33:11,13:35:11,C. Suresh Naidu,INC,M2
1,29,DTK7006054,16:20:56,16:23:56,C. Suresh Naidu,INC,M3
1,29,TOM8466086,12:38:00,12:41:00,Y. Sneha Kumar,BJP,M3
2,415,VJD0012280,12:09:05,12:10:05,Z. Sanjay Yadav,JD(U),M1
2,415,ROU4300237,14:39:41,14:40:41,Z. Sanjay Yadav,JD(U),M1
2,568,JCA4366565,09:20:13,09:22:13,W. Rahul Reddy,TDP,M2
2,568,GLI1009387,13:34:12,13:35:12,Z. Sanjay Yadav,JD(U),M3
2,568,BQU9814120,10:02:02,10:03:02,T. Rahul Singh,INC,M3
8,1473,TVB9646387,12:51:36,12:52:36,U. Arun Singh,DMK,M1
3,623,TCL3526754,13:02:13,13:04:13,S. Kavya Joshi,BSP,M1
3,623,QPI6663665,12:34:43,12:35:43,S. Kavya Joshi,BSP,M1
3,623,TTZ6493893,09:09:40,09:11:40,T. Priya Naidu,INC,M2
3,623,XUP3752578,10:10:26,10:11:26,T. Priya Naidu,INC,M3
3,623,CIL1751145,08:45:02,08:48:02,T. Priya Naidu,INC,M3
4,797,LPZ4083467,08:26:21,08:29:21,C. Suresh Singh,YSRCP,M1
4,797,VZS5610850,11:56:55,11:57:55,C. Suresh Singh,YSRCP,M1
4,797,AGJ1480815,14:25:57,14:26:57,W. Vijay Babu,SP,M1
4,797,FDB9769255,10:55:43,10:56:43,C. Suresh Singh,YSRCP,M3
7,1324,EUB0334818,13:25:20,13:28:20,R. Kavya Yadav,JD(U),M1
7,1324,RTO1674992,16:29:25,16:30:25,K. Meena Babu,TDP,M1
7,1324,QUU6750779,12:59:49,13:01:49,L. Anil Yadav,DMK,M1
7,1324,VRZ4570713,14:08:16,14:10:16,R. Kavya Yadav,JD(U),M2
7,1324,YFM8248427,12:33:21,12:36:21,L. Anil Yadav,DMK,M3
8,1486,MUS3875030,12:04:44,12:05:44,B. Latha Reddy,BJP,M2
8,1486,PMJ6210372,08:43:38,08:46:38,U. Anjali Yadav,TDP,M2
8,1486,FHB5562120,11:41:06,11:44:06,B. Latha Reddy,BJP,M2
8,1486,DVV4711663,09:20:11,09:23:11,U. Anjali Yadav,TDP,M3
1,39,WUJ4523293,11:24:31,11:26:31,D. Rahul Singh,TDP,M1
1,39,DDW6168781,11:54:51,11:57:51,V. Priya Reddy,JD(U),M1
1,39,AZY3739361,09:25:54,09:27:54,V. Priya Reddy,JD(U),M3
6,1196,JDX8478442,15:24:43,15:27:43,Z. Latha Reddy,BSP,M1
6,1196,GMS5378241,11:41:31,11:43:31,A. Lakshmi Sharma,CPM,M2
6,1196,EQI8551856,11:40:20,11:42:20,K. Anil Das,INC,M3
6,1196,GLB8492619,09:33:07,09:36:07,Z. Latha Reddy,BSP,M3
6,1196,MHT3430772,13:33:34,13:35:34,A. Manoj Naidu,DMK,M3
2,481,VTP7363928,12:12:20,12:13:20,N. Ravi Singh,AAP,M1
2,481,RQR5746176,10:53:05,10:55:05,W. Rahul Reddy,TDP,M1
2,481,KXG9075436,14:09:02,14:10:02,W. Rahul Reddy,TDP,M2
2,481,AYC6467500,11:18:48,11:21:48,T. Rahul Singh,INC,M2
2,481,ZON5259767,08:59:22,09:01:22,W. Rahul Reddy,TDP,M2
2,481,WPD9734353,16:30:55,16:31:55,N. Ravi Singh,AAP,M3
2,481,JAR6921395,09:41:18,09:43:18,Z. Sanjay Yadav,JD(U),M3
3,692,WNW7613520,12:54:42,12:55:42,R. Rahul Babu,BJP,M1
3,692,UMI7129261,09:11:25,09:14:25,T. Priya Naidu,INC,M1
3,692,YUM9918511,09:31:45,09:33:45,T. Priya Naidu,INC,M1
3,692,XZS5734737,15:33:25,15:35:25,R. Rahul Babu,BJP,M1
3,692,MQC1342022,16:47:49,16:50:49,S. Kavya Joshi,BSP,M2
3,692,ZKO2853129,09:23:10,09:24:10,S. Kavya Joshi,BSP,M2
5,1116,BEL2211884,14:08:57,14:09:57,C. Latha Reddy,AAP,M1
5,1116,YPQ2728377,10:14:00,10:17:00,C. Latha Reddy,AAP,M1
5,1116,MSN4914051,16:38:58,16:39:58,M. Arun Yadav,BJP,M3
5,1116,HDJ9734612,11:51:46,11:53:46,C. Latha Reddy,AAP,M3
1,183,PUV1270725,12:08:36,12:11:36,Y. Sneha Kumar,BJP,M3
1,183,RXH2643026,15:41:57,15:44:57,D. Rahul Singh,TDP,M3
1,183,MPN2971754,10:31:29,10:33:29,V. Priya Reddy,JD(U),M3
1,183,FLC6535236,14:17:31,14:19:31,V. Priya Reddy,JD(U),M3
2,356,GFR8372843,14:40:06,14:41:06,W. Rahul Reddy,TDP,M1
2,356,AKG5078042,16:41:54,16:42:54,W. Rahul Reddy,TDP,M1
2,356,MNN5254833,11:08:35,11:10:35,W. Rahul Reddy,TDP,M1
2,356,MNJ1187923,14:57:52,15:00:52,W. Rahul Reddy,TDP,M1
2,356,UVL8044660,10:19:17,10:22:17,Z. Sanjay Yadav,JD(U),M3
2,356,JAD0532668,11:14:00,11:16:00,N. Ravi Singh,AAP,M3
2,493,RXP6519072,09:59:05,10:01:05,W. Rahul Reddy,TDP,M1
2,493,HRG7025370,11:53:36,11:55:36,W. Rahul Reddy,TDP,M1
2,493,JQZ6221881,16:26:07,16:27:07,W. Rahul Reddy,TDP,M1
2,493,BGZ3802789,16:39:49,16:40:49,Z. Sanjay Yadav,JD(U),M3
2,493,LGM6031735,09:17:32,09:20:32,T. Rahul Singh,INC,M3
2,493,XUL4758819,14:13:09,14:15:09,T. Rahul Singh,INC,M3
6,1198,HVK4847337,15:09:49,15:11:49,K. Anil Das,INC,M1
6,1198,WQS3322951,09:22:10,09:23:10,A. Lakshmi Sharma,CPM,M2
6,1198,MXB3404298,12:50:57,12:52:57,Z. Latha Reddy,BSP,M2
6,1198,AJS5868161,15:17:53,15:18:53,K. Anil Das,INC,M3
2,408,TQX1457271,16:32:14,16:34:14,N. Ravi Singh,AAP,M1
2,408,SPR3300241,08:30:19,08:32:19,N. Ravi Singh,AAP,M1
2,408,BIH1807199,16:48:03,16:51:03,T. Rahul Singh,INC,M2
2,408,GTG3465713,09:26:35,09:29:35,Z. Sanjay Yadav,JD(U),M2
2,408,UBV5074072,15:07:13,15:09:13,T. Rahul Singh,INC,M3
