CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
4,905,NYL7863732,14:37:58,14:39:58,Q. Radha Yadav,VUN
3,665,SYF4614323,12:55:31,12:58:31,B. Vikram Sharma,VUN
1,221,KEL9599659,13:36:05,13:37:05,Q. Lakshmi Kumar,TIL
1,177,ZBQ8489114,14:47:14,14:49:14,Q. Lakshmi Kumar,TIL
1,326,AAU4679445,16:59:06,17:02:06,M. Arun Singh,MEX
1,144,LDM4247947,10:50:27,10:53:27,D. Kavya Das,RYX
3,644,VKB9193494,14:56:52,14:59:52,B. Vikram Sharma,VUN
2,398,UCC9145236,12:00:14,12:03:14,G. Priya Babu,NOD
2,495,WVK2602742,08:51:44,08:54:44,Z. Manoj Sharma,VUN
2,400,FZR2974963,16:00:32,16:03:32,G. Priya Babu,NOD
8,1409,GAQ7211974,16:20:22,16:21:22,N. Vijay Das,VUN
1,322,VKO7538612,10:43:55,10:44:55,Q. Lakshmi Kumar,TIL
2,579,PNI3615403,12:28:37,12:31:37,G. Priya Babu,NOD
2,470,NPK3542235,10:37:46,10:40:46,NOTA,NOTA
2,530,KGN4664717,14:04:30,14:07:30,A. Priya Babu,WUF
1,92,YCK5328941,10:42:17,10:45:17,D. Kavya Das,RYX
1,230,DID9452446,12:51:26,12:54:26,U. Anil Kumar,ZAR
2,523,NUP3135047,11:07:46,11:10:46,Z. Manoj Sharma,VUN
4,858,ZJT8105727,10:10:24,10:11:24,Q. Radha Yadav,VUN
3,649,UNL6610454,14:58:03,14:59:03,B. Vikram Sharma,VUN
7,1288,TPV9176768,13:15:01,13:16:01,V. Priya Babu,LAG
1,287,HMA9665698,14:09:26,14:11:26,D. Kavya Das,RYX
6,1245,LUZ5948991,12:51:39,12:54:39,U. Radha Singh,KEM
6,1183,HZH8841730,15:18:31,15:19:31,D. Vikram Joshi,MEX
6,1176,BUC6395983,11:17:12,11:19:12,U. Sanjay Yadav,BIR
3,628,DXS4749989,15:06:35,15:07:35,E. Meena Das,LAG
3,714,IPK3770030,12:42:30,12:44:30,E. Meena Das,LAG
1,76,JXQ1807057,13:39:15,13:41:15,M. Arun Singh,MEX
1,248,JKR8570099,15:47:47,15:50:47,D. Kavya Das,RYX
8,1421,SSE4937527,10:57:50,11:00:50,N. Kiran Babu,WUF
5,1061,FTO8468896,12:02:12,12:03:12,T. Lakshmi Verma,TIL
8,1504,KPF0067364,10:24:38,10:25:38,N. Kiran Babu,WUF
1,53,KNL9085278,13:30:44,13:33:44,U. Anil Kumar,ZAR
1,272,PQK5592723,09:26:21,09:29:21,M. Arun Singh,MEX
7,1255,VIF7038714,15:23:44,15:24:44,V. Priya Babu,LAG
3,680,RGV3218516,15:51:27,15:54:27,A. Rahul Verma,MEX
5,1074,PPE3790034,16:00:04,16:03:04,B. Vikram Babu,ZAR
4,1006,CAA0964235,12:00:31,12:02:31,Q. Radha Yadav,VUN
4,999,WBC7425691,10:45:01,10:48:01,O. Ravi Verma,LAG
4,983,QRB0181133,16:46:20,16:47:20,O. Ravi Verma,LAG
7,1332,CNL3262600,14:52:02,14:55:02,V. Priya Babu,LAG
1,111,NAL4246022,10:59:32,11:02:32,D. Kavya Das,RYX
3,660,NUI5546388,08:53:45,08:55:45,E. Meena Das,LAG
3,648,RJE7215099,12:28:59,12:30:59,A. Rahul Verma,MEX
1,1,ZJQ1027028,12:43:18,12:46:18,D. Kavya Das,RYX
3,642,QZV9493033,13:56:44,13:59:44,E. Meena Das,LAG
1,182,ZTO7080335,08:10:52,08:13:52,D. Kavya Das,RYX
7,1315,GUL5506942,10:33:20,10:34:20,V. Priya Babu,LAG
7,1339,CBW2063181,13:31:46,13:32:46,F. Kavya Joshi,KEM
4,970,SXM0295211,11:28:15,11:29:15,U. Anil Babu,QOP
2,521,DYD8149857,16:43:05,16:44:05,Z. Manoj Sharma,VUN
2,370,TRE2372826,08:44:57,08:45:57,G. Priya Babu,NOD
8,1390,OQU0045316,09:06:23,09:07:23,V. Sita Naidu,KEM
2,503,PYO3618138,09:33:47,09:34:47,G. Priya Babu,NOD
1,320,JUN8727162,09:55:15,09:58:15,D. Kavya Das,RYX
4,1010,BVE1675550,12:06:18,12:07:18,K. Rahul Sharma,MEX
2,472,UND7708655,14:37:04,14:39:04,Z. Manoj Sharma,VUN
1,86,EXZ9956309,09:01:53,09:04:53,D. Kavya Das,RYX
6,1170,HIA3919965,13:31:26,13:33:26,B. Lakshmi Naidu,RYX
8,1388,CBS2285189,16:25:01,16:26:01,N. Kiran Babu,WUF
3,686,OIY8285888,14:30:14,14:32:14,A. Rahul Verma,MEX
8,1407,YYM6613678,10:43:00,10:46:00,N. Vijay Das,VUN
2,403,FVR6985012,13:31:26,13:34:26,G. Priya Babu,NOD
1,308,XJL7961874,12:29:26,12:31:26,D. Kavya Das,RYX
4,996,AVE8706500,09:05:39,09:08:39,U. Anil Babu,QOP
1,350,ZXW9526711,10:28:17,10:30:17,Q. Lakshmi Kumar,TIL
7,1331,KSL3033452,14:15:48,14:18:48,V. Priya Babu,LAG
6,1169,SGS6790572,15:48:04,15:50:04,D. Vikram Joshi,MEX
1,280,PCA4678044,15:06:02,15:08:02,M. Arun Singh,MEX
5,1114,VUL3050252,10:36:24,10:38:24,D. Manoj Joshi,QOP
4,948,CSL1188043,09:27:12,09:30:12,O. Ravi Verma,LAG
1,94,EHE1115257,13:05:55,13:07:55,U. Anil Kumar,ZAR
6,1214,OFD0111005,10:00:13,10:02:13,U. Radha Singh,KEM
4,912,UGZ8269235,12:28:16,12:29:16,O. Ravi Verma,LAG
2,427,SNO4084811,12:42:51,12:45:51,A. Priya Babu,WUF
2,475,LAH2601262,13:34:46,13:36:46,A. Priya Babu,WUF
2,416,WES6013859,10:52:19,10:55:19,G. Priya Babu,NOD
1,133,UUC7084484,12:01:12,12:04:12,D. Kavya Das,RYX
3,659,EDI2181262,16:07:44,16:09:44,A. Rahul Verma,MEX
3,738,CAM2786521,11:48:35,11:50:35,E. Latha Yadav,ZAR
1,90,YNO0089095,11:39:56,11:41:56,Q. Lakshmi Kumar,TIL
5,1050,BBN4658636,16:20:30,16:21:30,T. Lakshmi Verma,TIL
6,1196,GUM5663503,11:24:35,11:26:35,D. Vikram Joshi,MEX
2,447,WOG3241209,12:15:35,12:17:35,G. Priya Babu,NOD
4,855,UPF2169333,09:54:47,09:55:47,U. Anil Babu,QOP
2,489,VOR0496697,10:44:37,10:46:37,Z. Manoj Sharma,VUN
4,896,TCI7739171,13:03:07,13:04:07,O. Ravi Verma,LAG
2,531,PWS8719749,15:33:45,15:36:45,G. Priya Babu,NOD
8,1424,MVZ8871034,11:59:07,12:02:07,V. Sita Naidu,KEM
3,759,ZXV9711948,16:40:41,16:42:41,E. Latha Yadav,ZAR
3,657,EGA3261827,14:48:34,14:51:34,B. Vikram Sharma,VUN
3,640,PCW4685842,12:01:59,12:03:59,E. Latha Yadav,ZAR
4,934,KTO5602338,12:58:18,13:00:18,U. Anil Babu,QOP
1,327,LVQ3410183,14:25:20,14:27:20,U. Anil Kumar,ZAR
2,393,SII3986082,13:44:46,13:45:46,A. Priya Babu,WUF
2,442,PKL4099345,16:05:06,16:07:06,G. Priya Babu,NOD
1,153,ZIV2390951,13:16:20,13:18:20,U. Anil Kumar,ZAR
8,1490,TRY7208591,08:47:50,08:49:50,N. Kiran Babu,WUF
1,317,WCA0219073,08:51:49,08:54:49,Q. Lakshmi Kumar,TIL
6,1162,AXQ3255189,11:51:03,11:54:03,U. Sanjay Yadav,BIR
3,694,GPP2123043,10:20:50,10:22:50,B. Vikram Sharma,VUN
2,362,YJF4814064,09:28:51,09:31:51,G. Priya Babu,NOD
4,922,VKK1719858,12:49:01,12:51:01,U. Anil Babu,QOP
7,1379,RZS3683843,12:17:24,12:19:24,F. Kavya Joshi,KEM
1,37,OHZ8289401,11:15:36,11:16:36,M. Arun Singh,MEX
4,823,FUL8963951,11:05:19,11:08:19,K. Rahul Sharma,MEX
1,59,QJE5861335,12:57:30,13:00:30,M. Arun Singh,MEX
5,1043,RLG4428881,13:23:08,13:25:08,D. Manoj Joshi,QOP
1,121,RSZ0258513,11:58:18,11:59:18,U. Anil Kumar,ZAR
4,909,JQN5264736,13:35:23,13:36:23,U. Anil Babu,QOP
3,769,YIF8335482,11:37:35,11:39:35,A. Rahul Verma,MEX
6,1225,CUC9391724,15:51:14,15:54:14,B. Lakshmi Naidu,RYX
4,866,HHD6946204,16:51:40,16:52:40,K. Rahul Sharma,MEX
3,743,WAD8082717,08:00:44,08:03:44,E. Meena Das,LAG
8,1473,SSK6719509,15:46:42,15:49:42,N. Vijay Das,VUN
3,713,PES1396568,13:23:32,13:25:32,E. Meena Das,LAG
4,892,NXT3422975,10:54:58,10:56:58,Q. Radha Yadav,VUN
2,387,JFI8649555,09:42:27,09:45:27,Z. Manoj Sharma,VUN
4,1001,WYG5883656,11:12:31,11:14:31,U. Anil Babu,QOP
7,1254,DUB3957398,12:07:15,12:09:15,F. Kavya Joshi,KEM
5,1109,WLU6809219,14:05:47,14:08:47,B. Vikram Babu,ZAR
7,1297,YUH6526509,12:31:53,12:34:53,C. Latha Singh,BIR
5,1057,TOG3467413,10:26:13,10:29:13,D. Manoj Joshi,QOP
1,80,KGY3687345,16:07:14,16:09:14,M. Arun Singh,MEX
7,1262,ZVW9964487,12:55:07,12:58:07,K. Divya Yadav,VUN
3,597,WAA9499514,14:38:30,14:41:30,E. Meena Das,LAG
4,981,BYQ3828632,09:40:23,09:42:23,O. Ravi Verma,LAG
4,824,OWQ4412261,15:23:06,15:25:06,U. Anil Babu,QOP
8,1413,DAR7607429,12:32:56,12:34:56,V. Sita Naidu,KEM
1,262,TUC4948801,10:05:05,10:06:05,M. Arun Singh,MEX
1,289,MMQ4711465,10:26:30,10:28:30,M. Arun Singh,MEX
1,136,JYM2039407,12:12:58,12:13:58,D. Kavya Das,RYX
6,1245,TDQ5764137,12:56:35,12:58:35,D. Vikram Joshi,MEX
1,275,VCZ9516733,13:05:48,13:07:48,M. Arun Singh,MEX
2,470,YCF5058768,15:35:38,15:38:38,G. Priya Babu,NOD
1,194,WAV0341585,10:11:22,10:13:22,D. Kavya Das,RYX
1,340,QJJ1652568,14:19:15,14:20:15,M. Arun Singh,MEX
5,1047,MUH1593584,11:51:32,11:53:32,B. Vikram Babu,ZAR
1,167,BEW7438327,10:34:16,10:36:16,M. Arun Singh,MEX
1,33,BDB2525716,15:53:12,15:54:12,D. Kavya Das,RYX
1,203,JGI4631011,12:02:12,12:05:12,Q. Lakshmi Kumar,TIL
3,699,MQV6508954,11:34:16,11:35:16,E. Meena Das,LAG
2,504,VKX3719759,13:15:23,13:16:23,A. Priya Babu,WUF
8,1482,EDO6801613,09:04:03,09:05:03,N. Kiran Babu,WUF
2,451,KBL0161901,13:03:14,13:04:14,A. Priya Babu,WUF
5,1075,FVM3703490,15:00:35,15:03:35,T. Lakshmi Verma,TIL
6,1207,VZU9841595,08:40:52,08:41:52,B. Lakshmi Naidu,RYX
2,416,RDI5914263,11:50:56,11:52:56,G. Priya Babu,NOD
1,324,CDV2916367,08:04:47,08:05:47,U. Anil Kumar,ZAR
1,86,FFC4525658,14:10:40,14:12:40,U. Anil Kumar,ZAR
7,1364,ZYV4702545,11:25:28,11:28:28,F. Kavya Joshi,KEM
4,997,REP6692560,12:38:54,12:40:54,U. Anil Babu,QOP
1,40,QIQ3192866,16:42:12,16:45:12,D. Kavya Das,RYX
2,417,ZOO0556843,10:38:22,10:40:22,Z. Manoj Sharma,VUN
4,896,UZV9777437,14:37:23,14:39:23,O. Ravi Verma,LAG
5,1058,BGD3171568,16:27:26,16:28:26,B. Vikram Babu,ZAR
2,499,FLB4013972,13:36:23,13:37:23,G. Priya Babu,NOD
7,1269,KJE9114445,13:44:07,13:46:07,F. Kavya Joshi,KEM
2,398,ZOY7302222,08:18:51,08:19:51,A. Priya Babu,WUF
4,830,IPM6319293,09:45:14,09:46:14,Q. Radha Yadav,VUN
7,1345,REL7589703,11:46:55,11:48:55,F. Kavya Joshi,KEM
8,1486,VYJ2142849,13:16:43,13:17:43,V. Sita Naidu,KEM
7,1309,DTZ9740804,11:59:31,12:01:31,F. Kavya Joshi,KEM
1,256,KLL2832439,13:15:14,13:18:14,Q. Lakshmi Kumar,TIL
8,1399,XGP0336443,14:19:18,14:20:18,Q. Kavya Naidu,ZAR
7,1260,QKV7062715,12:02:12,12:04:12,C. Latha Singh,BIR
4,846,SPB0152792,11:49:21,11:51:21,K. Rahul Sharma,MEX
2,517,QPL4007309,10:05:07,10:07:07,Z. Manoj Sharma,VUN
7,1357,CQJ8162279,08:06:35,08:08:35,C. Latha Singh,BIR
8,1480,KQG9452456,16:42:36,16:44:36,Q. Kavya Naidu,ZAR
8,1442,EXM0176887,15:49:19,15:51:19,V. Sita Naidu,KEM
1,252,NIY7681193,09:02:57,09:04:57,D. Kavya Das,RYX
8,1469,OFE4235646,08:03:53,08:06:53,N. Kiran Babu,WUF
3,705,AEH2107529,12:15:09,12:18:09,B. Vikram Sharma,VUN
3,784,HDF9589320,15:00:08,15:03:08,A. Rahul Verma,MEX
7,1365,VAW2102144,08:35:02,08:37:02,V. Priya Babu,LAG
7,1304,HBU9355477,10:07:18,10:08:18,K. Divya Yadav,VUN
8,1507,WOS0496148,09:17:31,09:20:31,N. Vijay Das,VUN
4,923,DPB9550497,15:55:43,15:56:43,U. Anil Babu,QOP
4,830,BGX4397278,08:55:40,08:57:40,K. Rahul Sharma,MEX
1,147,VLP7604510,10:48:28,10:50:28,Q. Lakshmi Kumar,TIL
3,619,TRQ9890654,16:19:13,16:21:13,B. Vikram Sharma,VUN
5,1030,EDC3220724,10:59:59,11:02:59,D. Manoj Joshi,QOP
3,694,DGA2223347,15:30:02,15:31:02,E. Meena Das,LAG
8,1463,YSJ1563774,15:32:13,15:34:13,V. Sita Naidu,KEM
1,158,RBP3692019,10:24:26,10:25:26,D. Kavya Das,RYX
8,1383,LFZ0649751,14:08:42,14:10:42,Q. Kavya Naidu,ZAR
6,1193,UTF7459933,10:19:28,10:21:28,U. Radha Singh,KEM
1,265,ZFD7655573,10:25:25,10:27:25,Q. Lakshmi Kumar,TIL
8,1470,YMR0801740,16:45:07,16:46:07,N. Vijay Das,VUN
1,161,XAB6322635,08:43:47,08:44:47,Q. Lakshmi Kumar,TIL
2,393,VGT6796521,11:26:07,11:29:07,Z. Manoj Sharma,VUN
6,1226,PCH8881313,16:41:21,16:43:21,D. Vikram Joshi,MEX
7,1366,YAF9838548,12:22:47,12:23:47,C. Latha Singh,BIR
1,291,EMD1448181,09:07:05,09:09:05,Q. Lakshmi Kumar,TIL
1,332,PBS1085950,13:23:26,13:26:26,D. Kavya Das,RYX
1,321,IPX5519232,16:10:19,16:11:19,D. Kavya Das,RYX
2,505,YEA7018773,08:35:18,08:37:18,Z. Manoj Sharma,VUN
2,500,VMM5891563,11:53:54,11:54:54,G. Priya Babu,NOD
1,48,EHL3662986,10:15:54,10:16:54,D. Kavya Das,RYX
1,19,VHY0588745,16:35:30,16:36:30,M. Arun Singh,MEX
8,1482,NQP2941801,09:23:14,09:25:14,N. Vijay Das,VUN
2,468,QYH1024852,16:26:53,16:29:53,G. Priya Babu,NOD
3,765,ZRK7940255,14:40:31,14:41:31,B. Vikram Sharma,VUN
4,820,YZQ8829648,13:15:36,13:17:36,U. Anil Babu,QOP
1,27,SFS4062034,15:58:00,15:59:00,D. Kavya Das,RYX
4,841,XUI8313193,16:33:31,16:34:31,Q. Radha Yadav,VUN
3,662,SIP0062393,08:21:19,08:22:19,B. Vikram Sharma,VUN
7,1297,ETN5892813,10:30:32,10:32:32,V. Priya Babu,LAG
1,66,HHY1177047,12:50:00,12:51:00,M. Arun Singh,MEX
1,76,YRL6483665,12:35:52,12:37:52,D. Kavya Das,RYX
6,1147,ZWJ1333136,09:59:24,10:01:24,U. Radha Singh,KEM
2,509,ZID0747876,12:19:08,12:21:08,Z. Manoj Sharma,VUN
8,1459,AQK1952651,12:26:03,12:28:03,N. Vijay Das,VUN
4,868,TPR8035715,13:32:54,13:33:54,Q. Radha Yadav,VUN
1,152,UNK8400558,10:07:23,10:09:23,Q. Lakshmi Kumar,TIL
1,259,MFN0485969,13:59:06,14:01:06,D. Kavya Das,RYX
1,162,MQH7525800,11:18:42,11:20:42,NOTA,NOTA
5,1108,JBM0539761,15:17:44,15:20:44,T. Lakshmi Verma,TIL
4,1009,HRH7091585,15:39:00,15:40:00,K. Rahul Sharma,MEX
5,1034,PQK3953689,12:55:21,12:56:21,D. Manoj Joshi,QOP
4,793,GQH0264846,08:01:57,08:04:57,O. Ravi Verma,LAG
2,567,PVL4852110,13:31:48,13:34:48,Z. Manoj Sharma,VUN
6,1243,ATC1895270,12:48:46,12:51:46,D. Vikram Joshi,MEX
5,1122,WTZ2099199,12:06:17,12:09:17,B. Vikram Babu,ZAR
8,1437,MRM3309232,14:13:31,14:14:31,N. Kiran Babu,WUF
3,646,DZA1188886,14:26:13,14:28:13,E. Latha Yadav,ZAR
7,1285,ZBY8709870,10:17:22,10:20:22,K. Divya Yadav,VUN
4,878,JVA2687042,16:09:23,16:11:23,O. Ravi Verma,LAG
1,106,MXN3259054,09:14:53,09:15:53,U. Anil Kumar,ZAR
3,616,ZIO2847104,08:38:09,08:40:09,E. Meena Das,LAG
1,47,RXC4025016,12:47:20,12:50:20,U. Anil Kumar,ZAR
4,897,IZG3555402,12:27:48,12:28:48,O. Ravi Verma,LAG
1,79,AVT6020160,15:52:22,15:55:22,Q. Lakshmi Kumar,TIL
5,1090,SPC8345199,10:58:00,11:01:00,T. Lakshmi Verma,TIL
3,589,WZV4517908,11:23:16,11:24:16,A. Rahul Verma,MEX
4,965,YCJ5775532,11:19:45,11:22:45,Q. Radha Yadav,VUN
4,893,TPK6179858,16:41:35,16:43:35,Q. Radha Yadav,VUN
5,1077,LZO6463044,10:07:35,10:10:35,T. Lakshmi Verma,TIL
4,964,YTI8713330,14:23:42,14:24:42,O. Ravi Verma,LAG
8,1516,NVP4448588,08:44:46,08:47:46,N. Vijay Das,VUN
3,621,JFZ9915155,10:19:15,10:21:15,A. Rahul Verma,MEX
1,148,ZPD6400197,09:20:49,09:23:49,D. Kavya Das,RYX
7,1354,DBC2429863,08:37:06,08:38:06,C. Latha Singh,BIR
5,1125,HFE5941048,08:09:57,08:11:57,T. Lakshmi Verma,TIL
4,925,HEW4145407,13:48:58,13:51:58,K. Rahul Sharma,MEX
8,1434,XRA5407525,15:24:59,15:26:59,N. Vijay Das,VUN
1,341,HLX5331595,13:46:10,13:49:10,M. Arun Singh,MEX
7,1256,MQA4401381,10:06:03,10:07:03,V. Priya Babu,LAG
3,665,OBU4167088,14:38:21,14:39:21,B. Vikram Sharma,VUN
4,810,XRA3345424,08:30:08,08:31:08,Q. Radha Yadav,VUN
3,766,FNJ0600936,12:19:31,12:22:31,B. Vikram Sharma,VUN
3,601,ZHM0422035,15:17:22,15:18:22,A. Rahul Verma,MEX
4,938,ULD7695075,13:31:48,13:32:48,Q. Radha Yadav,VUN
2,507,WAL0653818,12:59:39,13:00:39,Z. Manoj Sharma,VUN
2,483,LFK2275397,08:37:19,08:40:19,A. Priya Babu,WUF
7,1360,USA9436868,09:43:53,09:44:53,K. Divya Yadav,VUN
3,607,EQI8551856,12:11:56,12:12:56,E. Meena Das,LAG
4,862,YCL1550206,11:57:44,11:59:44,U. Anil Babu,QOP
4,798,LGQ4825358,15:34:55,15:36:55,K. Rahul Sharma,MEX
2,509,QCN7921912,10:51:38,10:52:38,A. Priya Babu,WUF
3,632,DBF3525631,09:00:48,09:03:48,B. Vikram Sharma,VUN
6,1211,PBZ3663785,12:50:07,12:52:07,U. Radha Singh,KEM
1,190,XCH1387560,14:21:35,14:23:35,D. Kavya Das,RYX
5,1120,AOK1138509,12:58:27,13:00:27,D. Manoj Joshi,QOP
6,1238,KJM6343716,12:25:16,12:26:16,D. Vikram Joshi,MEX
2,456,LYK1663981,09:22:00,09:23:00,A. Priya Babu,WUF
3,582,PPO1296819,11:59:51,12:00:51,A. Rahul Verma,MEX
4,996,CYC2070487,11:36:34,11:38:34,Q. Radha Yadav,VUN
6,1175,VNS5483102,08:25:43,08:26:43,U. Radha Singh,KEM
6,1203,QOO3623366,12:32:38,12:35:38,B. Lakshmi Naidu,RYX
7,1371,SJU8094931,11:28:54,11:29:54,F. Kavya Joshi,KEM
1,17,QGO9011064,11:21:46,11:22:46,U. Anil Kumar,ZAR
1,101,MWE7064017,08:18:47,08:20:47,M. Arun Singh,MEX
4,866,OQE7364783,09:43:46,09:45:46,U. Anil Babu,QOP
8,1498,NJW3083609,10:34:44,10:37:44,N. Vijay Das,VUN
8,1452,RUU1471598,13:08:33,13:11:33,N. Vijay Das,VUN
2,429,XEW0413192,11:10:07,11:12:07,A. Priya Babu,WUF
3,748,SNT6217264,12:28:37,12:29:37,A. Rahul Verma,MEX
5,1027,PNL7140255,12:16:12,12:18:12,D. Manoj Joshi,QOP
7,1264,XPX0966876,12:19:06,12:20:06,V. Priya Babu,LAG
2,450,ZTN1512164,12:32:05,12:33:05,Z. Manoj Sharma,VUN
1,272,FIQ1359112,11:23:44,11:24:44,Q. Lakshmi Kumar,TIL
1,146,VRI8125877,09:27:26,09:28:26,M. Arun Singh,MEX
8,1475,JVH5130205,10:02:56,10:05:56,N. Vijay Das,VUN
7,1367,DVW5035789,16:52:03,16:54:03,F. Kavya Joshi,KEM
3,756,GUO2432804,11:56:03,11:57:03,E. Latha Yadav,ZAR
1,292,MRZ3420213,11:39:01,11:42:01,D. Kavya Das,RYX
7,1363,NKA3342992,13:30:47,13:31:47,V. Priya Babu,LAG
2,567,USE7239819,14:43:05,14:45:05,Z. Manoj Sharma,VUN
4,994,OYY9303753,08:44:56,08:46:56,U. Anil Babu,QOP
2,374,NUO0638517,10:30:13,10:32:13,A. Priya Babu,WUF
7,1356,KHO5393350,16:05:48,16:06:48,K. Divya Yadav,VUN
1,249,JSY0533327,16:58:15,16:59:15,U. Anil Kumar,ZAR
8,1411,FOB5729619,08:24:03,08:27:03,Q. Kavya Naidu,ZAR
3,683,ZPW9598820,12:10:39,12:11:39,A. Rahul Verma,MEX
7,1251,ULJ7342424,12:14:38,12:15:38,C. Latha Singh,BIR
7,1261,NFH9319519,10:03:21,10:06:21,C. Latha Singh,BIR
7,1294,DDN4020154,16:04:03,16:05:03,C. Latha Singh,BIR
5,1039,STK5856093,08:04:58,08:06:58,T. Lakshmi Verma,TIL
2,354,VIG9185974,16:44:42,16:47:42,A. Priya Babu,WUF
4,950,ZPI3620363,13:16:07,13:19:07,K. Rahul Sharma,MEX
6,1227,EQU4615603,08:41:07,08:43:07,U. Radha Singh,KEM
3,591,TNO0570624,11:32:50,11:34:50,E. Meena Das,LAG
4,817,PMB7617940,14:54:59,14:56:59,O. Ravi Verma,LAG
2,466,FEW2657509,11:21:57,11:24:57,A. Priya Babu,WUF
1,42,CWD5061436,11:40:02,11:42:02,Q. Lakshmi Kumar,TIL
2,418,ZEE5906734,15:15:44,15:17:44,Z. Manoj Sharma,VUN
3,675,VKN8987846,13:22:04,13:24:04,E. Latha Yadav,ZAR
4,935,BMX1608268,16:03:23,16:05:23,U. Anil Babu,QOP
8,1425,ARO1753986,14:47:04,14:49:04,N. Kiran Babu,WUF
4,1011,TTD2969154,13:50:26,13:53:26,O. Ravi Verma,LAG
7,1251,MMU2552295,09:47:51,09:49:51,V. Priya Babu,LAG
1,296,YQG1599287,10:06:06,10:07:06,Q. Lakshmi Kumar,TIL
1,55,CSL0061020,09:51:31,09:54:31,D. Kavya Das,RYX
7,1345,DMO2842572,13:35:49,13:36:49,K. Divya Yadav,VUN
3,620,JJR2787675,11:38:26,11:39:26,E. Meena Das,LAG
1,205,RRV4649124,10:31:55,10:32:55,Q. Lakshmi Kumar,TIL
5,1032,UHN1459411,15:39:33,15:42:33,B. Vikram Babu,ZAR
8,1433,VQL3972551,13:09:56,13:10:56,V. Sita Naidu,KEM
1,114,BXU6923855,14:28:26,14:31:26,D. Kavya Das,RYX
4,859,MIU6279986,08:38:17,08:39:17,K. Rahul Sharma,MEX
4,1014,MXB3404298,09:18:32,09:20:32,U. Anil Babu,QOP
1,245,EMO7581853,12:13:02,12:15:02,Q. Lakshmi Kumar,TIL
3,780,DAJ3806824,12:27:57,12:28:57,A. Rahul Verma,MEX
2,559,CBQ2971505,10:24:50,10:26:50,G. Priya Babu,NOD
1,242,SWX0047874,15:07:05,15:10:05,D. Kavya Das,RYX
1,258,LES7533025,14:44:24,14:45:24,D. Kavya Das,RYX
4,991,GSY1980991,16:09:53,16:10:53,O. Ravi Verma,LAG
1,118,ZRC0808918,10:17:43,10:18:43,Q. Lakshmi Kumar,TIL
5,1069,JCM2907331,09:56:26,09:59:26,B. Vikram Babu,ZAR
4,1020,FXB1127190,08:30:59,08:32:59,Q. Radha Yadav,VUN
2,496,LPM8023774,12:08:38,12:09:38,A. Priya Babu,WUF
3,637,YYB7496641,16:17:23,16:19:23,NOTA,NOTA
3,617,MFB1330426,11:43:32,11:46:32,A. Rahul Verma,MEX
7,1336,FDB8087609,16:54:18,16:57:18,K. Divya Yadav,VUN
3,707,SLB0386053,09:57:47,09:59:47,E. Meena Das,LAG
1,59,OZF7023722,14:33:51,14:36:51,Q. Lakshmi Kumar,TIL
1,228,KCR8746681,09:15:56,09:16:56,U. Anil Kumar,ZAR
1,286,GUY7276776,13:52:32,13:53:32,U. Anil Kumar,ZAR
1,200,ULH9946315,13:34:39,13:37:39,D. Kavya Das,RYX
4,948,WUU2212075,16:51:41,16:53:41,U. Anil Babu,QOP
4,856,IFP7179753,09:12:36,09:15:36,O. Ravi Verma,LAG
2,556,VWZ4117825,13:21:20,13:22:20,A. Priya Babu,WUF
2,500,GNY4705443,10:35:01,10:38:01,G. Priya Babu,NOD
2,515,FIM5647622,13:38:06,13:41:06,G. Priya Babu,NOD
7,1372,CRJ6307358,15:27:56,15:30:56,K. Divya Yadav,VUN
1,141,MTR6470263,08:49:33,08:51:33,M. Arun Singh,MEX
7,1292,FKC7858154,14:51:50,14:52:50,K. Divya Yadav,VUN
2,483,LGT2288324,14:18:13,14:21:13,G. Priya Babu,NOD
1,294,YAY7983155,13:26:44,13:27:44,M. Arun Singh,MEX
5,1082,YCI4050571,09:08:50,09:11:50,T. Lakshmi Verma,TIL
1,204,KTD3995185,09:35:26,09:38:26,M. Arun Singh,MEX
2,543,GWW7326807,14:25:51,14:27:51,Z. Manoj Sharma,VUN
8,1462,JPH9144634,14:05:53,14:08:53,N. Kiran Babu,WUF
2,509,JDU4733564,13:34:16,13:36:16,G. Priya Babu,NOD
8,1479,QPE7802683,16:35:43,16:38:43,N. Vijay Das,VUN
3,599,MQF4864129,11:42:48,11:43:48,E. Latha Yadav,ZAR
7,1287,DJY4269614,12:51:48,12:53:48,C. Latha Singh,BIR
1,109,YWP4425317,12:09:35,12:11:35,D. Kavya Das,RYX
4,884,RPX0193853,14:08:03,14:11:03,U. Anil Babu,QOP
2,531,DUK5040336,13:52:41,13:55:41,A. Priya Babu,WUF
4,944,NJG9920671,14:25:43,14:26:43,U. Anil Babu,QOP
7,1280,WVG6669184,10:47:16,10:49:16,V. Priya Babu,LAG
4,972,IHD9097523,15:27:40,15:28:40,Q. Radha Yadav,VUN
5,1074,WSF7297841,11:07:54,11:08:54,B. Vikram Babu,ZAR
7,1371,LSS7281394,11:35:54,11:37:54,F. Kavya Joshi,KEM
2,359,BOR6493860,13:57:18,13:58:18,G. Priya Babu,NOD
7,1302,LNO2372930,13:50:20,13:51:20,F. Kavya Joshi,KEM
