CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED
2,471,TOG3467413,14:48:21,14:49:21,candidate a
2,406,KGY3687345,12:13:11,12:15:11,candidate b
7,1324,ZVW9964487,11:51:36,11:53:36,candidate b
2,508,WAA9499514,14:07:12,14:08:12,candidate c
2,514,BYQ3828632,12:35:37,12:38:37,candidate b
4,856,OWQ4412261,13:06:12,13:09:12,candidate b
3,677,DAR7607429,12:53:24,12:54:24,candidate a
1,240,TUC4948801,13:22:54,13:25:54,candidate c
6,1149,MMQ4711465,10:56:08,10:59:08,candidate a
1,38,JYM2039407,15:32:13,15:34:13,candidate a
1,349,TDQ5764137,09:29:43,09:30:43,candidate c
3,598,VCZ9516733,10:59:38,11:02:38,candidate a
4,805,YCF5058768,10:27:59,10:29:59,candidate b
4,875,WAV0341585,10:04:39,10:07:39,candidate a
3,656,QJJ1652568,15:39:45,15:40:45,candidate b
3,590,MUH1593584,08:06:10,08:07:10,candidate a
1,15,BEW7438327,11:17:33,11:20:33,candidate a
6,1242,BDB2525716,08:33:58,08:35:58,candidate c
3,721,JGI4631011,14:10:05,14:11:05,candidate b
1,142,MQV6508954,12:01:45,12:03:45,candidate c
1,172,VKX3719759,15:51:01,15:54:01,candidate c
3,609,EDO6801613,12:47:55,12:48:55,candidate b
2,428,KBL0161901,15:35:47,15:38:47,candidate b
4,869,FVM3703490,14:54:19,14:55:19,candidate a
7,1273,VZU9841595,12:03:47,12:04:47,candidate c
2,558,RDI5914263,16:19:35,16:22:35,candidate b
8,1427,CDV2916367,16:10:59,16:11:59,candidate b
8,1408,FFC4525658,14:22:42,14:23:42,candidate b
2,418,ZYV4702545,13:00:42,13:03:42,candidate a
1,231,REP6692560,14:59:38,15:01:38,candidate c
1,216,QIQ3192866,14:15:02,14:16:02,candidate b
4,900,ZOO0556843,15:33:05,15:35:05,candidate b
7,1330,UZV9777437,11:32:29,11:34:29,candidate a
6,1150,BGD3171568,11:53:39,11:54:39,candidate b
4,805,FLB4013972,12:46:08,12:48:08,candidate a
5,1100,KJE9114445,09:49:50,09:52:50,candidate a
8,1449,ZOY7302222,11:51:05,11:52:05,candidate a
4,877,IPM6319293,12:20:12,12:21:12,candidate c
1,294,REL7589703,09:35:01,09:38:01,candidate a
6,1164,VYJ2142849,16:48:36,16:51:36,candidate b
3,696,DTZ9740804,14:18:49,14:21:49,candidate c
7,1258,KLL2832439,14:02:16,14:03:16,candidate a
4,954,XGP0336443,08:13:00,08:14:00,candidate b
7,1262,QKV7062715,16:23:11,16:26:11,candidate c
1,305,SPB0152792,16:48:33,16:51:33,candidate c
8,1483,QPL4007309,12:41:28,12:43:28,candidate a
5,1061,CQJ8162279,09:18:13,09:20:13,candidate b
4,821,KQG9452456,12:49:02,12:50:02,candidate c
7,1312,EXM0176887,09:10:32,09:12:32,candidate a
8,1389,NIY7681193,16:50:01,16:52:01,candidate a
3,786,OFE4235646,13:10:31,13:11:31,candidate b
2,431,AEH2107529,12:39:50,12:41:50,candidate b
5,1037,HDF9589320,14:05:02,14:06:02,candidate a
1,245,VAW2102144,14:19:04,14:22:04,candidate c
6,1186,HBU9355477,16:29:05,16:32:05,candidate a
7,1304,WOS0496148,09:20:13,09:22:13,candidate a
2,421,DPB9550497,12:42:19,12:44:19,candidate c
1,234,BGX4397278,12:41:41,12:42:41,candidate a
1,223,VLP7604510,11:22:03,11:24:03,candidate c
1,295,TRQ9890654,08:05:26,08:06:26,candidate c
7,1328,EDC3220724,13:17:35,13:18:35,candidate b
3,731,DGA2223347,12:51:21,12:53:21,candidate c
1,152,YSJ1563774,09:18:26,09:19:26,candidate b
3,650,RBP3692019,14:44:46,14:47:46,candidate b
4,859,LFZ0649751,09:46:25,09:47:25,candidate a
3,700,UTF7459933,11:03:09,11:06:09,candidate a
4,818,ZFD7655573,11:19:02,11:20:02,candidate a
1,121,YMR0801740,10:45:20,10:48:20,candidate c
1,210,XAB6322635,14:52:42,14:55:42,candidate c
8,1439,VGT6796521,13:13:12,13:14:12,candidate a
3,738,PCH8881313,09:57:09,10:00:09,candidate a
1,296,YAF9838548,09:37:22,09:40:22,candidate a
6,1188,EMD1448181,15:10:20,15:13:20,candidate a
8,1514,PBS1085950,09:27:58,09:28:58,candidate c
4,1019,IPX5519232,09:27:32,09:28:32,candidate c
2,362,YEA7018773,15:03:04,15:06:04,candidate a
3,776,VMM5891563,13:55:33,13:56:33,candidate c
2,478,EHL3662986,12:08:04,12:10:04,candidate c
2,571,VHY0588745,12:28:15,12:29:15,candidate a
5,1085,NQP2941801,13:29:04,13:31:04,candidate c
2,428,QYH1024852,11:11:08,11:14:08,candidate c
2,489,ZRK7940255,15:06:07,15:07:07,candidate a
7,1278,YZQ8829648,08:20:39,08:23:39,candidate b
2,553,SFS4062034,14:02:39,14:05:39,candidate b
6,1213,XUI8313193,15:01:08,15:03:08,candidate a
3,652,SIP0062393,14:40:45,14:42:45,candidate b
8,1451,ETN5892813,12:54:18,12:55:18,candidate c
6,1207,HHY1177047,13:42:35,13:45:35,candidate c
1,100,YRL6483665,15:15:15,15:18:15,candidate c
1,203,ZWJ1333136,09:27:34,09:30:34,candidate c
3,605,ZID0747876,12:10:51,12:12:51,candidate b
4,895,AQK1952651,10:45:57,10:47:57,candidate b
3,753,TPR8035715,15:07:10,15:08:10,candidate c
7,1372,UNK8400558,13:19:52,13:20:52,candidate c
3,739,MFN0485969,13:20:57,13:23:57,candidate a
1,62,MQH7525800,12:57:22,12:59:22,candidate c
2,552,JBM0539761,14:36:54,14:38:54,candidate c
3,709,HRH7091585,08:46:22,08:49:22,candidate a
3,654,PQK3953689,08:30:50,08:32:50,candidate a
1,60,GQH0264846,10:05:52,10:07:52,candidate a
1,315,PVL4852110,10:51:33,10:53:33,candidate c
1,127,ATC1895270,12:46:34,12:49:34,candidate a
2,446,WTZ2099199,11:03:11,11:05:11,candidate c
5,1023,MRM3309232,14:39:49,14:42:49,candidate a
1,268,DZA1188886,12:32:52,12:35:52,candidate a
1,229,ZBY8709870,12:43:47,12:46:47,candidate a
3,732,JVA2687042,08:08:32,08:10:32,candidate c
6,1176,MXN3259054,10:45:54,10:48:54,candidate b
2,445,ZIO2847104,11:41:21,11:43:21,candidate c
2,500,RXC4025016,16:39:17,16:42:17,candidate b
3,758,IZG3555402,08:45:52,08:47:52,candidate b
4,830,AVT6020160,11:53:24,11:56:24,candidate b
1,345,SPC8345199,08:21:07,08:22:07,candidate b
4,977,WZV4517908,16:54:45,16:57:45,candidate a
1,45,YCJ5775532,09:56:48,09:57:48,candidate a
2,378,TPK6179858,13:55:23,13:58:23,candidate c
2,364,LZO6463044,10:34:10,10:36:10,candidate a
4,907,YTI8713330,13:22:36,13:25:36,candidate b
8,1440,NVP4448588,14:58:06,14:59:06,candidate c
4,900,JFZ9915155,10:47:56,10:48:56,candidate c
1,206,ZPD6400197,11:26:30,11:27:30,candidate c
1,18,DBC2429863,16:33:31,16:34:31,candidate c
5,1130,HFE5941048,09:21:42,09:23:42,candidate c
6,1195,HEW4145407,16:04:22,16:06:22,candidate b
1,259,XRA5407525,15:59:08,16:00:08,candidate c
3,719,HLX5331595,12:18:56,12:19:56,candidate b
4,877,MQA4401381,10:43:10,10:46:10,candidate c
2,385,OBU4167088,11:44:24,11:45:24,candidate a
3,598,XRA3345424,11:35:18,11:36:18,candidate b
1,185,FNJ0600936,15:39:46,15:40:46,candidate b
8,1490,ZHM0422035,15:10:03,15:11:03,candidate a
1,224,ULD7695075,10:26:41,10:28:41,candidate a
2,431,WAL0653818,13:25:08,13:27:08,candidate a
2,485,LFK2275397,09:43:40,09:45:40,candidate c
1,248,USA9436868,14:24:14,14:26:14,candidate a
6,1217,EQI8551856,08:49:26,08:51:26,candidate c
1,79,YCL1550206,16:13:34,16:16:34,candidate c
2,391,LGQ4825358,08:00:19,08:01:19,candidate c
1,134,QCN7921912,09:16:37,09:18:37,candidate c
4,992,DBF3525631,12:22:31,12:25:31,candidate b
1,240,PBZ3663785,08:24:29,08:27:29,candidate b
1,219,XCH1387560,09:20:34,09:21:34,candidate a
2,356,AOK1138509,10:31:44,10:32:44,candidate a
5,1063,KJM6343716,12:31:57,12:32:57,candidate a
5,1041,LYK1663981,08:04:30,08:05:30,candidate b
4,857,PPO1296819,14:32:37,14:33:37,candidate b
7,1327,CYC2070487,13:43:33,13:45:33,candidate a
5,1068,VNS5483102,11:48:25,11:51:25,candidate a
2,480,QOO3623366,13:18:23,13:19:23,candidate c
7,1303,SJU8094931,08:18:56,08:20:56,candidate b
3,646,QGO9011064,08:30:13,08:32:13,candidate b
3,663,MWE7064017,12:30:01,12:31:01,candidate a
7,1343,OQE7364783,15:05:22,15:08:22,candidate b
1,41,NJW3083609,14:55:49,14:58:49,candidate a
8,1454,RUU1471598,09:55:39,09:57:39,candidate c
3,667,XEW0413192,14:01:09,14:04:09,candidate b
8,1455,SNT6217264,08:40:33,08:41:33,candidate a
8,1500,PNL7140255,10:59:34,11:00:34,candidate c
2,415,XPX0966876,11:16:32,11:17:32,candidate b
2,452,ZTN1512164,15:37:56,15:38:56,candidate b
7,1337,FIQ1359112,10:40:11,10:42:11,candidate b
5,1106,VRI8125877,11:01:11,11:03:11,candidate b
7,1264,JVH5130205,12:27:47,12:29:47,candidate c
3,745,DVW5035789,09:46:10,09:48:10,candidate b
4,907,GUO2432804,15:32:53,15:33:53,candidate a
7,1379,MRZ3420213,09:56:35,09:59:35,candidate c
6,1163,NKA3342992,12:59:43,13:00:43,candidate a
3,626,USE7239819,12:48:07,12:49:07,candidate b
2,379,OYY9303753,14:18:08,14:20:08,candidate a
3,758,NUO0638517,12:45:11,12:48:11,candidate b
7,1372,KHO5393350,14:04:28,14:06:28,candidate c
1,276,JSY0533327,13:22:32,13:23:32,candidate c
3,651,FOB5729619,14:33:33,14:34:33,candidate a
7,1368,ZPW9598820,12:12:46,12:14:46,candidate b
2,579,ULJ7342424,10:23:31,10:24:31,candidate c
2,381,NFH9319519,13:53:12,13:55:12,candidate c
1,320,DDN4020154,14:48:39,14:50:39,candidate b
7,1281,STK5856093,11:10:49,11:12:49,candidate a
1,184,VIG9185974,16:55:56,16:56:56,candidate c
3,762,ZPI3620363,10:36:50,10:37:50,candidate b
2,399,EQU4615603,08:40:04,08:41:04,candidate b
1,24,TNO0570624,16:09:35,16:10:35,candidate b
3,708,PMB7617940,08:53:54,08:55:54,candidate a
1,219,FEW2657509,11:57:38,12:00:38,candidate a
2,528,CWD5061436,15:52:32,15:53:32,candidate c
1,153,ZEE5906734,14:24:17,14:27:17,candidate a
8,1400,VKN8987846,15:00:50,15:03:50,candidate b
1,296,BMX1608268,14:30:19,14:32:19,candidate b
5,1028,ARO1753986,11:34:40,11:35:40,candidate c
4,993,TTD2969154,16:53:01,16:56:01,candidate b
1,225,MMU2552295,09:44:21,09:45:21,candidate b
2,412,YQG1599287,14:55:42,14:58:42,candidate c
1,10,CSL0061020,08:05:20,08:07:20,candidate c
3,668,DMO2842572,14:13:31,14:14:31,candidate a
2,502,JJR2787675,09:28:32,09:31:32,candidate a
7,1309,RRV4649124,08:33:09,08:34:09,candidate a
1,20,UHN1459411,10:28:29,10:30:29,candidate b
6,1169,VQL3972551,15:52:02,15:54:02,candidate b
4,834,BXU6923855,13:28:43,13:30:43,candidate b
1,220,MIU6279986,10:54:29,10:57:29,candidate c
1,26,MXB3404298,08:09:27,08:11:27,candidate a
5,1108,EMO7581853,14:18:55,14:20:55,candidate b
2,557,DAJ3806824,12:11:25,12:14:25,candidate a
8,1524,CBQ2971505,09:10:24,09:11:24,candidate c
6,1140,SWX0047874,14:14:53,14:16:53,candidate a
4,960,LES7533025,16:30:47,16:32:47,candidate b
2,470,GSY1980991,16:48:58,16:51:58,candidate b
4,1020,ZRC0808918,08:51:28,08:54:28,candidate b
1,163,JCM2907331,09:54:12,09:57:12,candidate c
4,930,FXB1127190,08:13:43,08:16:43,candidate b
2,437,LPM8023774,16:23:49,16:25:49,candidate c
1,257,YYB7496641,13:34:30,13:36:30,candidate a
1,197,MFB1330426,13:09:37,13:11:37,candidate a
4,945,FDB8087609,16:17:45,16:18:45,candidate c
8,1455,SLB0386053,13:35:54,13:38:54,candidate a
3,683,OZF7023722,12:37:45,12:38:45,candidate a
3,703,KCR8746681,10:49:57,10:52:57,candidate a
2,386,GUY7276776,14:52:38,14:55:38,candidate c
2,490,ULH9946315,10:30:15,10:33:15,candidate b
7,1345,WUU2212075,09:15:10,09:16:10,candidate b
1,1,IFP7179753,14:34:26,14:36:26,candidate a
1,188,VWZ4117825,08:30:26,08:33:26,candidate b
3,624,GNY4705443,13:11:23,13:12:23,candidate c
8,1415,FIM5647622,11:36:38,11:37:38,candidate b
7,1321,CRJ6307358,15:54:45,15:56:45,candidate a
4,940,MTR6470263,09:59:57,10:01:57,candidate b
8,1464,FKC7858154,15:42:28,15:43:28,candidate c
8,1512,LGT2288324,13:33:48,13:36:48,candidate a
4,976,YAY7983155,16:08:17,16:09:17,candidate c
1,65,YCI4050571,10:36:43,10:39:43,candidate c
3,682,KTD3995185,16:10:35,16:11:35,candidate b
1,213,GWW7326807,13:24:42,13:27:42,candidate b
5,1119,JPH9144634,09:07:19,09:08:19,candidate c
1,320,JDU4733564,10:59:39,11:02:39,candidate b
1,281,QPE7802683,15:47:47,15:49:47,candidate c
3,662,MQF4864129,13:27:40,13:28:40,candidate c
3,713,DJY4269614,15:45:21,15:47:21,candidate a
2,408,YWP4425317,13:32:56,13:35:56,candidate a
8,1459,RPX0193853,16:45:55,16:46:55,candidate b
1,298,DUK5040336,15:16:11,15:17:11,candidate b
5,1103,NJG9920671,08:08:35,08:09:35,candidate b
1,3,WVG6669184,10:46:29,10:48:29,candidate c
3,654,IHD9097523,14:04:18,14:07:18,candidate b
1,102,WSF7297841,10:55:49,10:56:49,candidate b
3,717,LSS7281394,13:39:51,13:42:51,candidate a
1,279,BOR6493860,14:22:54,14:23:54,candidate b
5,1093,LNO2372930,12:30:38,12:31:38,candidate c
2,367,OVU1971044,10:22:53,10:23:53,candidate a
6,1156,ZSD1442085,14:24:57,14:27:57,candidate b
4,852,KXK4310867,16:47:15,16:50:15,candidate c
1,46,ZCH9093985,16:52:14,16:55:14,candidate b
2,515,NYE0883412,09:45:35,09:48:35,candidate c
8,1473,XUQ0690957,10:56:47,10:59:47,candidate a
2,487,GXR6673145,08:34:41,08:37:41,candidate a
1,252,MSN2892539,08:27:30,08:30:30,candidate a
1,151,NRS8013038,16:34:22,16:36:22,candidate c
1,202,OAV0462399,10:08:15,10:10:15,candidate a
1,9,CFG6526640,10:38:41,10:40:41,candidate a
8,1400,XOP2753244,11:07:28,11:10:28,candidate b
2,431,MPJ7751681,15:09:20,15:11:20,candidate a
4,991,LOG2533199,12:33:10,12:34:10,candidate a
1,119,IUT0655553,13:48:01,13:49:01,candidate b
8,1521,TNO2631152,14:14:36,14:17:36,candidate c
4,860,TVR8136674,13:24:15,13:27:15,candidate a
6,1208,UKC5625349,16:55:11,16:56:11,candidate b
4,975,CWU3703073,14:49:21,14:50:21,candidate c
6,1189,NVS0012782,12:20:29,12:22:29,candidate a
7,1265,GMM1737738,15:06:26,15:08:26,candidate b
6,1151,VRP3333325,11:18:34,11:20:34,candidate a
1,249,CNI8229321,14:35:28,14:38:28,candidate a
3,673,CUG8608669,15:26:16,15:27:16,candidate b
2,426,QVR3564865,09:07:13,09:10:13,candidate a
1,157,MPC1909583,10:01:45,10:03:45,candidate c
8,1465,WJP0958190,13:22:45,13:25:45,candidate b
4,797,BFB0327174,15:50:21,15:52:21,candidate b
2,549,YRH8031542,08:04:01,08:07:01,candidate a
4,895,WSY6142472,11:41:05,11:42:05,candidate b
4,937,HXQ0392477,11:40:21,11:41:21,candidate c
1,283,LGZ8465686,13:51:49,13:52:49,candidate a
8,1454,KWW2746314,15:33:35,15:35:35,candidate b
1,216,AGI1451908,12:19:41,12:22:41,candidate a
1,321,AWL5523358,10:15:55,10:16:55,candidate c
2,423,MZR1446018,14:40:54,14:41:54,candidate b
7,1354,DDN1991130,11:58:32,12:00:32,candidate c
3,705,EMF6444221,08:23:54,08:24:54,candidate c
5,1045,XTW1937997,11:31:51,11:34:51,candidate a
3,645,THF2560333,09:14:08,09:16:08,candidate a
1,113,HMK7533453,10:54:46,10:56:46,candidate c
2,535,VKU9150342,12:51:33,12:53:33,candidate c
4,992,ANR0885716,16:37:44,16:38:44,candidate c
6,1165,XNX6596083,16:00:28,16:02:28,candidate c
3,644,PSX4301125,12:12:47,12:14:47,candidate c
3,766,QWD3888747,15:12:55,15:13:55,candidate b
2,509,PHD6427096,10:16:59,10:19:59,candidate a
6,1223,FYZ0591885,09:08:34,09:10:34,candidate c
2,520,TID6622154,16:18:41,16:19:41,candidate c
6,1163,WGF0732033,13:51:08,13:52:08,candidate a
6,1212,TIS0960877,12:03:25,12:06:25,candidate c
2,579,JDG9145150,08:56:15,08:58:15,candidate c
7,1373,IGO7922826,16:09:29,16:12:29,candidate c
4,919,QAB9376129,12:02:37,12:05:37,candidate c
5,1114,MIQ6898483,12:28:05,12:31:05,candidate a
6,1175,RPU8877647,11:10:48,11:11:48,candidate a
2,517,KHW8426240,16:31:15,16:34:15,candidate b
1,262,PAJ0707654,10:09:59,10:10:59,candidate b
8,1476,MBN1227085,08:37:33,08:38:33,candidate a
8,1514,VYC2819872,10:01:06,10:03:06,candidate c
7,1277,TWJ9332366,12:01:05,12:04:05,candidate a
1,72,YOG5731160,11:50:00,11:53:00,candidate b
1,82,FNV3236938,09:38:42,09:40:42,candidate b
2,387,UTQ3202444,10:48:37,10:49:37,candidate c
1,231,NLH7335905,10:27:00,10:30:00,candidate a
3,640,UWC4844765,08:26:04,08:28:04,candidate a
2,489,KDO3595057,11:31:39,11:33:39,candidate a
4,847,DVI1738569,12:39:29,12:42:29,candidate b
4,996,TXI1315405,09:25:22,09:28:22,candidate b
2,472,ZWP7902586,11:59:47,12:02:47,candidate b
1,80,MRN4485141,14:47:34,14:50:34,candidate b
3,647,NER9298934,08:42:17,08:43:17,candidate c
8,1500,XWK9615033,16:27:03,16:29:03,candidate a
2,474,BOU6804971,12:00:37,12:02:37,candidate c
1,348,HOA2456442,08:18:42,08:20:42,candidate a
5,1076,YLZ0589099,09:03:12,09:04:12,candidate b
3,747,RNR7993151,08:33:09,08:36:09,candidate a
6,1233,GBF6216768,13:23:46,13:24:46,candidate a
3,772,AMQ5282689,15:37:57,15:39:57,candidate c
1,162,SLR5617408,14:53:09,14:55:09,candidate c
2,424,VKG4477578,10:21:59,10:23:59,candidate c
6,1171,BJB1295280,13:54:08,13:56:08,candidate c
1,340,HQC9593855,10:11:24,10:13:24,candidate b
8,1514,NZH8958471,12:57:28,13:00:28,candidate a
1,109,HWL8859388,12:13:17,12:14:17,candidate a
7,1357,NHL8756927,10:07:08,10:08:08,candidate a
8,1469,BLY1789492,15:32:35,15:34:35,candidate a
6,1217,MJW4603040,15:54:49,15:57:49,candidate a
7,1377,SOO1337733,12:15:15,12:17:15,candidate c
1,336,AHJ8942946,13:12:34,13:15:34,candidate c
3,595,EXA8762228,14:01:32,14:02:32,candidate c
4,854,SGI7715585,15:16:10,15:19:10,candidate a
7,1339,ZQQ7040299,08:06:27,08:09:27,candidate c
2,357,UWK4175355,08:39:57,08:40:57,candidate a
2,376,SGE6348205,11:10:17,11:11:17,candidate c
7,1329,XLZ6323400,13:32:54,13:33:54,candidate c
1,21,CFH9250673,09:06:48,09:09:48,candidate a
4,1002,CWC8508659,11:36:12,11:38:12,candidate a
8,1430,NTS0617979,13:56:53,13:59:53,candidate a
4,803,MJA4866696,15:45:37,15:48:37,candidate b
1,206,BXL3437928,12:47:28,12:49:28,candidate c
1,38,HDY3966119,16:51:02,16:53:02,candidate a
5,1050,YCQ8793949,11:56:16,11:58:16,candidate b
2,380,QOV8315670,08:05:03,08:06:03,candidate c
1,127,YPA7140312,13:19:41,13:21:41,candidate b
1,65,VPD4469993,13:20:14,13:22:14,candidate b
7,1281,UQJ2426369,09:30:45,09:32:45,candidate b
5,1056,ZJO1434087,13:34:13,13:36:13,candidate b
5,1090,XNF4635722,10:43:34,10:46:34,candidate c
8,1479,AYS1915344,15:25:38,15:26:38,candidate b
2,534,ZIZ3915521,09:54:34,09:56:34,candidate c
4,812,BUC4984603,15:30:10,15:32:10,candidate b
3,705,UHA2764108,14:05:06,14:07:06,candidate b
1,177,XCW5631088,12:04:23,12:06:23,candidate b
7,1253,TXT3385123,13:27:48,13:30:48,candidate c
1,305,WWI5075752,14:17:43,14:19:43,candidate b
4,800,ZLY5001186,16:22:41,16:24:41,candidate b
5,1111,QVK9206219,08:46:53,08:47:53,candidate b
3,629,FTS9964579,10:37:50,10:40:50,candidate a
2,472,MDN2907212,16:37:45,16:38:45,candidate c
3,676,KEW1259490,16:25:23,16:26:23,candidate b
3,590,LKX0087506,09:05:33,09:06:33,candidate c
1,344,VNP0992427,14:20:55,14:21:55,candidate b
5,1049,OKW1807285,08:41:20,08:44:20,candidate c
1,173,VIP7124394,14:09:05,14:11:05,candidate b
1,139,YYZ9477500,10:12:00,10:15:00,candidate b
2,396,EPH6373493,08:24:54,08:25:54,candidate b
8,1460,FAT9735864,08:11:17,08:13:17,candidate c
2,480,ZHZ9466794,09:45:52,09:47:52,candidate c
3,741,USY1643756,13:41:43,13:44:43,candidate c
3,602,INN4893878,13:15:26,13:18:26,candidate b
4,941,XMG4927956,15:52:38,15:55:38,candidate a
3,739,BMF3907493,14:36:41,14:37:41,candidate b
5,1024,SJN3581127,14:49:22,14:52:22,candidate b
3,790,YVU0686968,11:33:27,11:34:27,candidate a
1,290,HAT1576547,14:24:02,14:25:02,candidate a
6,1164,UYV9555041,13:15:26,13:16:26,candidate b
1,73,PCA7626397,13:12:14,13:14:14,candidate b
3,703,HGI8443791,08:17:49,08:20:49,candidate a
5,1069,YXW5985856,15:43:35,15:46:35,candidate a
8,1428,YZG9200255,10:52:15,10:53:15,candidate b
2,446,ASQ3692646,13:39:00,13:41:00,candidate b
4,899,JZZ9546801,12:38:14,12:39:14,candidate c
3,583,XNZ8567690,09:18:15,09:21:15,candidate b
2,575,VIB7132564,09:07:07,09:10:07,candidate b
1,208,MLX8481611,12:16:33,12:19:33,candidate a
1,216,CKG3241960,14:37:36,14:40:36,candidate c
4,864,FII9474201,13:27:59,13:29:59,candidate a
3,589,IYC6433503,09:12:02,09:14:02,candidate c
1,39,HNS4934447,08:37:48,08:40:48,candidate b
4,976,GWM1944168,14:49:34,14:51:34,candidate a
2,484,JLN1557214,16:58:51,17:01:51,candidate c
3,586,JNX1899042,08:28:29,08:30:29,candidate c
8,1386,WDG2772309,10:14:13,10:15:13,candidate c
4,810,ROR1722972,13:11:34,13:14:34,candidate a
4,812,LYT8685112,13:46:17,13:49:17,candidate c
5,1085,BHJ9063110,09:54:05,09:55:05,candidate b
1,316,FBC0958673,09:30:29,09:31:29,candidate a
1,50,HAZ6853587,12:23:50,12:26:50,candidate a
1,90,ZVC5206974,08:18:33,08:20:33,candidate c
3,584,YVE0260566,10:15:59,10:17:59,candidate b
4,833,EHB4574489,08:12:13,08:13:13,candidate c
2,409,MPQ4215158,11:32:14,11:34:14,candidate b
4,896,TLS1243567,10:45:41,10:48:41,candidate b
6,1204,ERD8141460,11:40:03,11:43:03,candidate b
8,1478,DQX1656508,08:30:34,08:33:34,candidate c
4,800,TRP0113135,15:54:17,15:57:17,candidate a
7,1257,CXA1890726,12:10:12,12:13:12,candidate a
1,288,KYV2429245,09:48:11,09:51:11,candidate c
4,1008,DFS9596345,13:22:26,13:23:26,candidate a
1,331,NNC3240865,09:12:17,09:13:17,candidate a
4,829,LRU5316946,12:40:40,12:42:40,candidate b
2,577,QVE2949361,14:48:10,14:50:10,candidate b
3,699,OIO2606901,16:26:01,16:27:01,candidate c
3,640,MBM3598759,12:34:18,12:37:18,candidate a
7,1348,MBP2745221,15:01:21,15:02:21,candidate a
1,296,IJS7878612,09:52:35,09:55:35,candidate c
2,557,ZRF2820622,09:10:00,09:13:00,candidate b
2,482,QQE9230219,08:09:44,08:10:44,candidate a
4,822,BXW4711207,12:51:28,12:52:28,candidate c
7,1333,OVP4558317,11:59:06,12:02:06,candidate a
3,684,VPE9585706,13:54:50,13:57:50,candidate b
1,36,YKR5574058,10:07:47,10:09:47,candidate a
1,78,KTI4427385,08:41:50,08:42:50,candidate a
1,175,PFH2369871,15:21:51,15:24:51,candidate a
8,1464,JWQ2431877,10:00:03,10:01:03,candidate b
3,750,YLW3696803,15:48:12,15:51:12,candidate a
4,983,FSI0945393,09:15:05,09:16:05,candidate a
3,697,SAO0794546,15:59:33,16:02:33,candidate a
4,861,KVN9665825,09:27:06,09:29:06,candidate a
8,1526,OER1133876,11:58:12,12:01:12,candidate c
4,942,WQC0781078,13:05:18,13:07:18,candidate a
1,184,PXN7051882,12:42:37,12:43:37,candidate c
1,111,AFN8068897,11:59:46,12:02:46,candidate c
2,377,JIK4048432,16:24:45,16:27:45,candidate a
4,896,XDB9737363,15:37:01,15:39:01,candidate c
6,1146,VGX1513103,12:17:17,12:19:17,candidate a
4,837,EXR7228224,08:43:36,08:44:36,candidate a
1,251,XST5760086,16:12:09,16:13:09,candidate a
5,1129,SFN0606955,11:58:24,12:00:24,candidate c
2,367,GUP6866641,13:37:38,13:40:38,candidate b
5,1091,GKN3050122,15:09:50,15:10:50,candidate a
2,568,ILF6884670,09:01:02,09:02:02,candidate b
1,208,OUN0163976,15:13:01,15:14:01,candidate b
5,1114,XYA4707680,10:09:56,10:12:56,candidate c
5,1042,ANS1381965,11:12:14,11:13:14,candidate c
7,1275,GVL7186868,15:40:57,15:42:57,candidate a
3,762,WIC3233959,09:40:52,09:43:52,candidate b
4,873,JTR4811560,13:05:12,13:07:12,candidate b
6,1179,VFS2711216,10:08:35,10:11:35,candidate b
1,218,NPN3854228,11:43:26,11:44:26,candidate b
8,1413,FEG1816832,14:02:58,14:03:58,candidate b
6,1147,DVD4897818,11:21:04,11:22:04,candidate c
5,1064,BAK2852358,12:14:09,12:17:09,candidate a
1,147,VYR5563022,12:49:46,12:52:46,candidate a
5,1023,COO4514892,11:29:01,11:32:01,candidate b
