Voter ID,Name,Gender,DOB,Father's Name / Husband's Name
ZMC4601451,F. Radha Sharma,Female,1990-01-29,Manoj Yadav
VKG4477578,G. Anil Babu,Male,2001-03-18,Vikram Yadav
DLD4290784,Q. Divya Naidu,Female,1975-01-26,Kiran Joshi
QCB7772642,E. Kiran Naidu,Male,1990-12-13,Sanjay Yadav
LWL0167814,D. Meena Singh,Female,1958-07-10,Arun Singh
RRO4853496,V. Sneha Joshi,Female,1942-10-22,Ravi Babu
VJT0830333,B. Priya Kumar,Female,1938-04-03,Arun Babu
WCE5064540,C. Vikram Reddy,Male,1984-10-20,Rahul Babu
OVC6357363,M. Sita Yadav,Female,1954-04-07,Kiran Babu
GHO8697552,G. Divya Naidu,Female,1988-11-30,Ravi Das
LOF4647107,Q. Anjali Naidu,Female,1968-09-12,Ravi Naidu
VWX9702427,I. Manoj Das,Male,1955-04-07,Vikram Joshi
VQG6411284,N. Sneha Naidu,Female,1967-12-16,Ravi Verma
UHO6077083,A. Sita Naidu,Female,1969-02-26,Rahul Kumar
GON1657540,M. Sneha Kumar,Female,2001-04-24,Anil Reddy
UTY2122480,X. Anil Singh,Male,1937-08-26,Anil Babu
ZWY3780968,V. Radha Verma,Female,1944-04-01,Kiran Joshi
QSX6524099,M. Vikram Naidu,Male,1945-01-19,Rahul Das
XQW7408894,G. Radha Kumar,Female,1980-01-09,Vikram Naidu
NJP8740066,W. Sneha Naidu,Female,1977-03-02,Ravi Kumar
CEN9878673,K. Kiran Babu,Male,2006-09-28,Vikram Naidu
FKE8982996,Z. Latha Naidu,Female,1941-01-22,Sanjay Yadav
BQP1915057,W. Manoj Kumar,Male,1999-01-13,Vikram Naidu
HMD8692644,Z. Divya Naidu,Female,1946-08-02,Vikram Verma
XJR4013667,T. Rahul Joshi,Male,2004-06-08,Rahul Verma
IGX9995702,B. Lakshmi Sharma,Female,1940-12-23,Ravi Das
EEM3407423,B. Sneha Babu,Female,1979-11-17,Suresh Das
PTG3839718,J. Rahul Naidu,Male,1962-03-25,Anil Singh
AGS4990374,H. Anjali Kumar,Female,2002-03-30,Suresh Sharma
VTV5629071,J. Latha Kumar,Female,1996-12-03,Ravi Verma
RRK5981086,A. Manoj Naidu,Male,1984-12-06,Ravi Yadav
YIT7952063,B. Priya Babu,Female,1950-08-24,Arun Yadav
KEZ8081727,M. Ravi Reddy,Male,1940-04-15,Vijay Babu
XPJ0314326,X. Rahul Naidu,Male,1996-03-13,Manoj Singh
QCN9667956,F. Kiran Singh,Male,1939-02-24,Anil Babu
HZR3245595,Z. Manoj Joshi,Male,1980-12-08,Kiran Reddy
PTA7478047,L. Radha Naidu,Female,1969-12-18,Sanjay Naidu
IXV2092640,Z. Divya Naidu,Female,1954-05-03,Manoj Babu
WZP4693663,W. Sita Singh,Female,1996-07-19,Manoj Joshi
WFQ6467134,A. Latha Verma,Female,1999-02-26,Vikram Reddy
ALG2833184,P. Sita Joshi,Female,1969-03-02,Suresh Joshi
KNS9982005,B. Lakshmi Joshi,Female,1962-07-18,Vijay Naidu
YJS0213229,P. Kiran Babu,Male,1982-12-27,Manoj Reddy
UUV6276116,N. Divya Yadav,Female,1952-12-31,Rahul Singh
OZJ2618583,H. Kiran Verma,Male,1935-10-31,Manoj Naidu
GIJ0821656,H. Vikram Joshi,Male,1951-08-12,Ravi Das
PWC5511237,Z. Manoj Babu,Male,1967-09-27,Ravi Reddy
IDW4472835,U. Meena Yadav,Female,1938-08-28,Ravi Kumar
DTK2844487,U. Anil Verma,Male,1983-02-25,Kiran Yadav
YCI9107669,W. Divya Das,Female,2004-05-06,Suresh Sharma
WSI3896146,M. Vijay Das,Male,1950-05-09,Rahul Singh
AIS7192055,J. Kavya Reddy,Female,1944-06-11,Kiran Verma
VHK5782517,I. Arun Verma,Male,2004-11-30,Vijay Babu
ZUZ5865532,O. Rahul Yadav,Male,1966-10-04,Sanjay Sharma
NFU4144041,D. Kiran Yadav,Male,1942-12-06,Vijay Verma
OUW5696974,M. Ravi Babu,Male,1966-12-28,Anil Das
DSW1247939,W. Vijay Joshi,Male,1994-01-25,Suresh Joshi
DHJ2017493,Q. Radha Kumar,Female,1997-02-12,Rahul Sharma
JWK5597476,D. Latha Das,Female,1987-09-04,Manoj Sharma
CQQ3930642,E. Manoj Yadav,Male,1961-09-24,Manoj Joshi
QCY5795750,R. Arun Reddy,Male,1992-02-28,Sanjay Naidu
LUP4080448,W. Rahul Babu,Male,2005-04-25,Vikram Verma
DGC3416300,F. Priya Naidu,Female,1972-09-29,Ravi Das
BGP2559235,M. Kavya Reddy,Female,1998-02-27,Anil Naidu
OPC7615485,A. Arun Naidu,Male,1963-07-31,Kiran Verma
YOB8966109,R. Vijay Singh,Male,1973-07-11,Suresh Verma
PNB7533115,U. Priya Verma,Female,1953-05-19,Kiran Yadav
ZSH6329391,U. Anjali Naidu,Female,1968-04-06,Anil Yadav
KXS7576008,V. Manoj Kumar,Male,1952-05-26,Arun Sharma
ETS0494202,L. Radha Singh,Female,1946-09-15,Kiran Babu
ZAM7609612,H. Radha Joshi,Female,1989-11-01,Rahul Verma
BDB2525716,S. Meena Kumar,Female,1991-09-21,Sanjay Babu
WIV4154507,U. Meena Sharma,Female,1945-12-13,Arun Singh
KIW8926991,K. Kiran Sharma,Male,1982-01-30,Vijay Joshi
VPQ3212303,P. Radha Singh,Female,1979-02-18,Ravi Sharma
QPC0038019,Y. Sanjay Reddy,Male,2000-06-22,Sanjay Joshi
ROH3072560,C. Priya Reddy,Female,2002-02-06,Sanjay Singh
LIF1507156,K. Sneha Sharma,Female,1965-05-15,Sanjay Reddy
DBD5563551,F. Sneha Verma,Female,1975-02-18,Sanjay Joshi
RDG8503962,Q. Lakshmi Babu,Female,1979-04-29,Anil Sharma
WOI2318949,T. Vikram Yadav,Male,1976-05-17,Manoj Joshi
MTV8348003,G. Vikram Verma,Male,1944-10-28,Manoj Babu
XJZ1222182,U. Rahul Babu,Male,1994-03-29,Manoj Verma
JUC9328699,A. Suresh Kumar,Male,2005-02-01,Rahul Reddy
JJP9206157,G. Radha Das,Female,1943-03-27,Suresh Verma
XFC4605765,Q. Sita Babu,Female,1984-11-03,Rahul Kumar
SMG4950228,W. Divya Joshi,Female,1960-06-18,Anil Das
GCT2520534,F. Priya Yadav,Female,1987-05-29,Kiran Babu
EGQ3085679,M. Kavya Sharma,Female,1970-04-30,Anil Naidu
IRG7781618,R. Ravi Verma,Male,1996-05-18,Anil Sharma
YVT0699827,Z. Priya Singh,Female,2006-04-02,Rahul Yadav
TSL7317624,Z. Vikram Das,Male,1964-06-14,Vijay Babu
MRJ2477625,J. Suresh Sharma,Male,1973-05-26,Sanjay Kumar
XOK3903439,U. Suresh Babu,Male,1994-07-14,Anil Babu
MEB9226005,B. Latha Babu,Female,1998-08-26,Vijay Kumar
NMB9812474,D. Kiran Kumar,Male,1977-09-13,Kiran Kumar
ZLV6235440,G. Anjali Sharma,Female,1954-04-24,Manoj Naidu
VWK1643660,M. Manoj Babu,Male,1981-03-09,Anil Naidu
SSF4959017,J. Suresh Reddy,Male,1985-07-06,Rahul Das
AQR4331027,B. Divya Joshi,Female,1970-03-23,Vikram Das
OGY1881012,C. Manoj Reddy,Male,1977-09-02,Manoj Joshi
JFA6268867,E. Radha Joshi,Female,1991-11-27,Arun Naidu
BJF2910008,T. Rahul Sharma,Male,1971-12-22,Manoj Sharma
NVI6693421,B. Ravi Singh,Male,1987-03-25,Suresh Kumar
LBV6302359,M. Sita Verma,Female,1991-06-10,Anil Sharma
PZS6963683,I. Vijay Reddy,Male,1943-02-03,Sanjay Kumar
JQG5926837,S. Kavya Joshi,Female,2000-12-16,Arun Babu
HDF0959732,L. Ravi Joshi,Male,1951-06-01,Arun Kumar
IFB9986285,H. Kiran Yadav,Male,1960-04-15,Rahul Sharma
BZY1157254,C. Arun Verma,Male,1967-05-01,Ravi Joshi
GHL6270931,F. Latha Babu,Female,1979-01-27,Vikram Singh
AJW7951724,Z. Meena Joshi,Female,1969-02-04,Kiran Kumar
SFX0873443,K. Sneha Kumar,Female,1981-08-10,Manoj Reddy
ZDY1797737,N. Divya Sharma,Female,1972-07-24,Sanjay Reddy
AVQ6662462,H. Sita Joshi,Female,1944-07-14,Kiran Verma
ZCX8146558,M. Ravi Babu,Male,2005-11-28,Ravi Singh
UID7933980,U. Sneha Babu,Female,1941-03-04,Ravi Reddy
TEJ7119481,U. Kiran Naidu,Male,1937-08-07,Vijay Singh
QQW1232354,N. Suresh Joshi,Male,1939-09-27,Vikram Naidu
UBF7359247,V. Arun Babu,Male,2006-03-01,Rahul Sharma
RJB3314678,H. Kavya Yadav,Female,1976-10-27,Anil Yadav
JQR4419980,I. Sanjay Verma,Male,2004-09-17,Ravi Das
KPC4999897,T. Kavya Joshi,Female,2002-11-29,Manoj Verma
AMC8994894,Z. Anjali Das,Female,1952-07-18,Vijay Babu
ZAY3327696,D. Vikram Singh,Male,1985-03-08,Suresh Reddy
TPQ3773658,H. Manoj Babu,Male,1959-01-23,Ravi Yadav
CTY7138950,C. Rahul Reddy,Male,1986-12-17,Ravi Naidu
UUY1651083,N. Vijay Yadav,Male,1954-01-29,Vikram Singh
TWV0356285,J. Divya Kumar,Female,1987-05-18,Suresh Babu
DSW9279787,Z. Rahul Yadav,Male,1962-08-10,Kiran Sharma
RZT3526183,K. Latha Singh,Female,1947-11-15,Vijay Singh
PLM8281638,O. Sanjay Kumar,Male,1978-01-01,Arun Naidu
YCZ1096596,V. Suresh Kumar,Male,1946-02-28,Kiran Singh
YQJ6767862,J. Sita Babu,Female,1985-01-13,Kiran Joshi
FPZ4605397,P. Sita Das,Female,1974-01-23,Ravi Reddy
VAO5845577,F. Latha Singh,Female,1955-10-02,Ravi Das
ALI0560270,T. Vikram Kumar,Male,1939-06-02,Ravi Kumar
ZRG0992514,F. Rahul Singh,Male,1961-08-10,Anil Das
RBA1821552,W. Kavya Reddy,Female,1960-02-16,Vijay Verma
KCG4650796,M. Meena Kumar,Female,2000-05-06,Rahul Naidu
KDZ4060115,T. Anil Kumar,Male,1942-12-03,Sanjay Das
DUH0929715,Y. Ravi Naidu,Male,1977-06-20,Anil Yadav
HCB3718675,J. Divya Das,Female,1954-03-11,Anil Babu
RDO2963764,W. Lakshmi Kumar,Female,1964-03-27,Arun Das
YNS9260378,J. Divya Naidu,Female,1990-08-04,Manoj Das
CHY8096914,S. Vikram Sharma,Male,2000-02-19,Ravi Kumar
SST2798856,X. Arun Sharma,Male,1970-08-22,Sanjay Verma
NYK3319257,L. Meena Kumar,Female,1991-11-24,Suresh Reddy
AQK9995898,I. Rahul Verma,Male,1980-12-29,Manoj Naidu
HCJ7404158,O. Kavya Yadav,Female,2001-11-09,Arun Babu
JJX5296417,P. Divya Singh,Female,1995-11-27,Rahul Verma
DKI0699914,J. Vikram Sharma,Male,1974-10-15,Ravi Verma
DYU1306084,X. Latha Singh,Female,1935-04-06,Kiran Das
TGD5278928,P. Manoj Reddy,Male,1968-01-19,Rahul Naidu
ZPQ2109946,F. Ravi Verma,Male,1964-07-02,Vijay Babu
FLB4013972,J. Kiran Verma,Male,2002-06-12,Kiran Das
FMX1193300,V. Arun Yadav,Male,1990-09-17,Arun Sharma
JQF3817159,Q. Anil Babu,Male,1977-04-20,Anil Babu
ISZ2701528,R. Manoj Babu,Male,1989-09-16,Ravi Reddy
KYN0561057,C. Divya Joshi,Female,1974-03-07,Ravi Singh
ETJ7421126,Q. Kiran Reddy,Male,1940-07-25,Manoj Das
OEB2018927,W. Meena Naidu,Female,1961-10-25,Vikram Naidu
QZI9821829,U. Vijay Yadav,Male,1988-03-06,Ravi Sharma
NZU7173686,I. Vikram Sharma,Male,1975-02-15,Rahul Kumar
QWK4741444,G. Vikram Babu,Male,1967-05-07,Anil Naidu
AEE3600299,U. Sanjay Naidu,Male,1990-01-27,Manoj Kumar
JAV7602016,T. Vijay Reddy,Male,1942-01-13,Suresh Sharma
WCD7883425,X. Arun Yadav,Male,1935-12-05,Ravi Das
CXK0223329,R. Meena Naidu,Female,1950-09-21,Arun Reddy
JQD9986155,D. Radha Naidu,Female,1945-05-28,Ravi Verma
XRY8700916,D. Priya Naidu,Female,1993-07-16,Rahul Yadav
LSD3173449,D. Sneha Babu,Female,1993-10-04,Manoj Reddy
MNF0757820,R. Anjali Das,Female,1994-08-13,Vijay Joshi
YXB3888218,R. Anjali Joshi,Female,2006-10-05,Arun Yadav
JAZ3760880,D. Anjali Kumar,Female,1985-04-05,Arun Kumar
TMD5947460,N. Radha Kumar,Female,1994-05-05,Arun Babu
NAV6858957,Y. Arun Kumar,Male,1993-01-11,Arun Babu
KBK8960646,E. Priya Verma,Female,1992-12-12,Vijay Singh
CCP8025057,G. Latha Naidu,Female,1972-11-18,Anil Singh
ZOO7039032,I. Meena Reddy,Female,1990-03-05,Arun Verma
IXN5707480,E. Anjali Reddy,Female,1962-02-20,Kiran Yadav
WUR7195769,W. Manoj Verma,Male,1993-06-03,Ravi Reddy
XUK2601648,N. Latha Sharma,Female,1966-11-14,Anil Babu
LEH0530749,P. Rahul Reddy,Male,1938-04-08,Vijay Reddy
BWK8913893,S. Divya Joshi,Female,1938-07-21,Suresh Reddy
TGV0821303,U. Divya Sharma,Female,1961-08-17,Arun Babu
CTX9713394,O. Radha Reddy,Female,1946-12-26,Manoj Das
QIA6393440,P. Priya Kumar,Female,1996-10-04,Vijay Kumar
CBK2785628,U. Kiran Kumar,Male,1938-12-16,Rahul Naidu
YMN7949585,G. Anil Yadav,Male,1968-07-27,Rahul Kumar
AXY4376279,K. Sanjay Yadav,Male,2000-01-14,Sanjay Kumar
TES7622169,B. Manoj Verma,Male,1950-02-10,Sanjay Reddy
QLK3557114,D. Sita Joshi,Female,1974-05-19,Rahul Das
HRR6799008,N. Sanjay Singh,Male,1957-06-05,Suresh Das
TQO6586827,D. Arun Joshi,Male,1948-09-26,Sanjay Singh
KVS7032282,Z. Anjali Joshi,Female,1996-09-29,Ravi Yadav
DJV8539929,A. Anjali Sharma,Female,1946-08-12,Kiran Sharma
YKS4312711,N. Kiran Kumar,Male,1951-09-24,Arun Babu
CLQ5079037,G. Priya Reddy,Female,1938-08-22,Suresh Yadav
HNG7776296,U. Anil Verma,Male,1966-04-24,Suresh Verma
HXC4383400,D. Manoj Kumar,Male,1997-01-23,Sanjay Reddy
VEA1560994,U. Kiran Joshi,Male,1988-02-25,Kiran Yadav
AAN1812327,G. Vijay Babu,Male,1992-10-21,Rahul Reddy
SQM8499218,C. Rahul Yadav,Male,1983-01-04,Manoj Verma
YMW4786645,F. Radha Verma,Female,1971-10-10,Sanjay Naidu
KPW9531841,I. Radha Babu,Female,1950-04-03,Arun Das
DIA3478536,E. Vikram Yadav,Male,2000-07-01,Anil Yadav
OQR4810402,Z. Vijay Reddy,Male,1997-10-13,Rahul Babu
JOH6899284,K. Manoj Babu,Male,1995-11-19,Suresh Babu
SHT4536364,D. Arun Singh,Male,1976-09-30,Ravi Joshi
VDZ8720788,H. Sanjay Sharma,Male,1973-06-21,Ravi Sharma
YBI6821141,D. Arun Sharma,Male,1945-04-09,Rahul Sharma
NGM4274077,V. Sanjay Reddy,Male,1939-06-17,Kiran Joshi
BAF8112558,C. Anjali Joshi,Female,1956-11-28,Vikram Reddy
XKL6240469,E. Divya Verma,Female,1943-06-15,Vijay Reddy
XEA6429041,H. Manoj Sharma,Male,1993-10-20,Ravi Reddy
QTK2455446,D. Kavya Sharma,Female,1961-06-13,Rahul Yadav
GBC2673178,B. Vikram Babu,Male,1997-01-19,Ravi Sharma
SHA1967861,U. Anjali Naidu,Female,1962-08-05,Vikram Yadav
RLA9817034,E. Suresh Sharma,Male,1992-01-25,Anil Joshi
OZV5110374,B. Vikram Sharma,Male,1963-03-18,Manoj Reddy
VHI5688425,O. Priya Sharma,Female,1958-01-22,Rahul Yadav
APS4209312,L. Kiran Joshi,Male,1993-09-30,Vikram Kumar
KZI0536449,M. Latha Babu,Female,1959-09-30,Anil Yadav
NHO1402428,O. Radha Kumar,Female,1981-02-21,Manoj Kumar
RAG3286710,N. Manoj Yadav,Male,2002-03-30,Rahul Sharma
MJV6490233,H. Anjali Sharma,Female,1994-03-21,Ravi Naidu
KFH2941780,I. Kavya Kumar,Female,1946-02-09,Suresh Verma
MYL9070197,L. Kavya Singh,Female,1944-09-28,Anil Joshi
DRM7580291,B. Lakshmi Singh,Female,1995-08-07,Sanjay Naidu
TRT0217426,B. Sanjay Reddy,Male,1980-12-12,Manoj Yadav
CAP1024840,T. Rahul Verma,Male,1980-01-09,Arun Joshi
GPL6110172,H. Kiran Das,Male,1980-02-10,Manoj Kumar
YMR3614404,V. Manoj Reddy,Male,1964-04-19,Rahul Naidu
LXJ1840158,U. Lakshmi Babu,Female,2006-01-10,Rahul Sharma
RJS3772733,C. Vijay Kumar,Male,1975-09-21,Kiran Das
UND3936408,W. Divya Das,Female,1973-03-28,Suresh Babu
IGU9718739,V. Ravi Joshi,Male,1986-03-25,Ravi Joshi
LJQ0114165,B. Sanjay Reddy,Male,2001-06-17,Rahul Reddy
TLN7009001,H. Manoj Verma,Male,1984-05-13,Manoj Naidu
ESX6485436,C. Kiran Yadav,Male,1974-10-04,Sanjay Das
WOD5140508,U. Ravi Singh,Male,1935-02-07,Manoj Singh
NGN6365859,J. Sneha Reddy,Female,1984-06-18,Ravi Kumar
XBF8379048,G. Sita Yadav,Female,1948-05-30,Kiran Naidu
YXM1714234,X. Ravi Babu,Male,1975-12-28,Kiran Babu
WRT5076441,R. Arun Babu,Male,2005-02-03,Arun Verma
LBG5278759,G. Lakshmi Yadav,Female,1996-06-06,Anil Yadav
LHI6891366,B. Vikram Kumar,Male,1942-06-09,Arun Reddy
XWL3358283,W. Vijay Yadav,Male,1984-07-27,Vikram Joshi
CXV5351770,P. Anil Naidu,Male,2002-03-04,Kiran Babu
VHP3908303,A. Manoj Joshi,Male,1944-05-13,Manoj Reddy
NRA7997382,F. Anjali Singh,Female,2003-01-12,Vikram Singh
UYT8599295,N. Arun Singh,Male,1939-01-30,Anil Babu
TYD0790253,M. Lakshmi Joshi,Female,1955-08-24,Rahul Kumar
UVP1532144,I. Lakshmi Naidu,Female,2003-07-21,Rahul Yadav
BYH6301728,G. Kavya Singh,Female,2003-09-12,Manoj Das
GRE5435299,U. Suresh Sharma,Male,1986-08-12,Suresh Babu
JCL5233846,T. Kavya Verma,Female,2005-07-27,Vijay Sharma
MZQ1099068,N. Sita Yadav,Female,1994-03-07,Anil Yadav
YYZ5967518,M. Sneha Reddy,Female,1987-09-28,Arun Kumar
GVH2273471,O. Manoj Yadav,Male,1952-07-20,Vijay Das
NXQ6445815,L. Kiran Das,Male,1967-02-03,Anil Reddy
IDK5148114,Z. Lakshmi Naidu,Female,1946-07-16,Sanjay Naidu
TDA4691899,W. Kiran Joshi,Male,1996-03-06,Rahul Das
XXP6907344,D. Sneha Yadav,Female,1995-08-01,Vikram Naidu
SPV5105643,X. Sneha Kumar,Female,1940-07-25,Manoj Kumar
MBN5592379,H. Sanjay Naidu,Male,1961-05-19,Rahul Reddy
WIJ1242192,I. Vikram Babu,Male,1941-02-09,Kiran Das
VTA9957080,G. Rahul Das,Male,1986-03-26,Suresh Reddy
VHC7844289,Q. Sanjay Kumar,Male,1981-09-24,Kiran Joshi
NHQ5773949,K. Ravi Kumar,Male,1975-04-14,Vikram Reddy
PWF1441416,H. Meena Kumar,Female,1989-12-08,Arun Sharma
OFE4235646,C. Vikram Joshi,Male,1960-09-11,Arun Singh
POH2987442,P. Vikram Singh,Male,1980-02-04,Rahul Joshi
SUM8442258,L. Latha Singh,Female,1996-08-16,Anil Reddy
KVL2042604,V. Meena Yadav,Female,2001-07-24,Anil Naidu
YPI6078079,Y. Suresh Reddy,Male,1955-08-28,Vijay Verma
FEN8289327,L. Arun Das,Male,1948-04-05,Vijay Verma
UBH0660783,Q. Arun Singh,Male,2003-10-12,Vijay Reddy
ATO9053887,Q. Priya Singh,Female,1995-04-01,Ravi Reddy
ZOJ4242275,D. Sita Naidu,Female,1961-01-19,Manoj Verma
SLP0744131,Y. Divya Das,Female,2005-06-21,Kiran Yadav
GDQ4752723,P. Vijay Babu,Male,1998-06-17,Suresh Verma
GFO4492445,N. Sita Sharma,Female,1993-07-03,Sanjay Babu
ETE4904184,E. Kiran Sharma,Male,1997-08-04,Ravi Singh
NPJ6152675,X. Sita Naidu,Female,1971-03-09,Kiran Naidu
SMI1490710,F. Divya Das,Female,1964-08-29,Anil Kumar
JOF6928853,F. Radha Reddy,Female,1977-04-26,Manoj Babu
CFE5156358,S. Meena Kumar,Female,1984-02-29,Vikram Reddy
UZC8118380,F. Lakshmi Sharma,Female,1940-11-15,Manoj Verma
KUS3830621,H. Divya Das,Female,1968-11-07,Vijay Reddy
ROL3034672,P. Latha Naidu,Female,1943-03-14,Vijay Joshi
JFP3995026,G. Anil Joshi,Male,1972-09-14,Suresh Sharma
ZVW9964487,U. Sita Sharma,Female,1971-04-14,Rahul Naidu
SEW0814738,W. Anil Kumar,Male,2003-08-04,Arun Babu
XPY5948608,W. Lakshmi Kumar,Female,1989-08-06,Anil Yadav
HFN1780233,O. Rahul Sharma,Male,1941-08-14,Ravi Kumar
SEP9772307,C. Manoj Kumar,Male,1956-03-22,Ravi Reddy
SED3218126,B. Vikram Singh,Male,1979-05-28,Suresh Naidu
LQV0835273,Y. Divya Das,Female,1998-09-22,Anil Yadav
CUG4016115,X. Kavya Naidu,Female,1988-05-28,Vijay Das
QWA4361934,W. Sneha Reddy,Female,1956-06-09,Arun Yadav
OLK8233639,O. Arun Babu,Male,1939-07-19,Manoj Babu
YKA5989919,N. Vijay Naidu,Male,1938-07-20,Ravi Singh
ULE0183022,J. Anil Kumar,Male,1995-05-13,Arun Reddy
AEC5324342,Y. Vikram Yadav,Male,1942-01-19,Suresh Das
XVS4304752,M. Suresh Yadav,Male,1972-03-30,Anil Kumar
VPT9611243,K. Vikram Das,Male,1938-02-17,Anil Yadav
AYK1684061,M. Suresh Joshi,Male,1968-10-28,Rahul Naidu
JLM9473266,S. Latha Das,Female,2005-12-02,Anil Kumar
UZN3613951,L. Kavya Reddy,Female,1961-12-22,Anil Das
JXR2328513,P. Sita Joshi,Female,1968-01-01,Arun Reddy
JAT2007642,T. Anil Reddy,Male,1966-12-08,Rahul Sharma
BJD9683909,O. Lakshmi Sharma,Female,1945-03-16,Vijay Babu
UOZ6576052,N. Sneha Reddy,Female,1969-02-09,Rahul Reddy
RHK0412593,M. Latha Kumar,Female,1982-05-13,Arun Babu
HSV5633903,C. Arun Babu,Male,1986-11-05,Anil Verma
RGA8965329,R. Latha Kumar,Female,1967-02-24,Manoj Verma
QEJ4909542,A. Priya Kumar,Female,1979-09-28,Manoj Joshi
FCH8799532,M. Sanjay Verma,Male,1973-01-24,Ravi Reddy
KWM4849125,R. Kavya Das,Female,1978-05-12,Anil Das
ZKQ6169579,S. Divya Singh,Female,1938-07-28,Ravi Singh
TWR5881381,L. Anjali Sharma,Female,1952-04-22,Manoj Reddy
PLR4214688,A. Suresh Verma,Male,1978-01-23,Rahul Reddy
RKN4379857,X. Manoj Sharma,Male,1985-01-18,Ravi Sharma
VSB3964718,Z. Manoj Singh,Male,1967-09-04,Arun Naidu
DGM2364777,V. Suresh Yadav,Male,1942-03-30,Anil Singh
PTD2233291,S. Divya Naidu,Female,1980-07-10,Manoj Naidu
HJQ0235277,E. Divya Babu,Female,1964-05-17,Suresh Kumar
IJW4151809,S. Lakshmi Das,Female,1964-03-23,Anil Kumar
QJL9988752,T. Priya Reddy,Female,1986-11-05,Suresh Naidu
BON7890522,K. Arun Das,Male,1974-05-26,Kiran Reddy
ZGH7799132,F. Vikram Sharma,Male,1945-02-20,Vikram Joshi
WBU0444055,D. Sanjay Das,Male,1954-06-22,Manoj Joshi
PQT9242634,Y. Sita Verma,Female,1955-12-10,Ravi Joshi
RNQ1710854,K. Priya Naidu,Female,1949-02-15,Vijay Verma
QOE7725351,O. Kiran Yadav,Male,2001-02-18,Rahul Reddy
TUW6199677,F. Anjali Verma,Female,1952-05-02,Suresh Yadav
IJT4434749,E. Priya Naidu,Female,1986-07-01,Rahul Yadav
FSH3373512,W. Latha Verma,Female,1949-01-29,Rahul Sharma
YPY9739729,X. Radha Joshi,Female,1982-06-09,Suresh Yadav
JYC1737411,I. Radha Das,Female,2001-09-11,Arun Yadav
ORO8617867,K. Anjali Babu,Female,1955-07-07,Manoj Verma
FJF9269164,K. Divya Joshi,Female,1937-09-11,Vikram Kumar
OZY8352300,L. Sita Sharma,Female,1935-06-01,Arun Das
WCX6977424,Z. Ravi Das,Male,1956-12-05,Vijay Kumar
INS8405080,U. Anil Babu,Male,1948-08-30,Ravi Kumar
RIL6753881,H. Kiran Babu,Male,1978-02-04,Suresh Naidu
PVU5933223,A. Rahul Das,Male,1988-07-10,Suresh Reddy
WYD9088204,A. Anjali Kumar,Female,1982-09-12,Vikram Yadav
NPN1297394,C. Kiran Kumar,Male,1988-07-26,Sanjay Reddy
CLA8483984,I. Vijay Das,Male,1998-11-14,Anil Joshi
SXB8105140,A. Radha Naidu,Female,1986-06-10,Kiran Joshi
KEN1863970,N. Rahul Kumar,Male,1940-08-22,Anil Babu
AAA4714577,T. Kiran Yadav,Male,1979-07-23,Anil Naidu
KBZ4484880,H. Ravi Reddy,Male,1992-10-29,Arun Yadav
MTW1219200,T. Priya Reddy,Female,1964-11-23,Vijay Yadav
IZR5587146,F. Lakshmi Naidu,Female,1981-09-09,Vikram Naidu
DAU1354368,F. Kiran Sharma,Male,1939-12-01,Arun Verma
TRN3913874,O. Anjali Reddy,Female,1966-06-16,Rahul Das
LAO0981713,C. Anil Yadav,Male,1947-02-01,Vijay Naidu
VXN1671757,F. Meena Singh,Female,1967-11-20,Ravi Das
EER6829759,H. Vijay Das,Male,1935-03-23,Anil Das
ZXM1902539,M. Priya Das,Female,1988-11-16,Kiran Naidu
TUY2763180,P. Kiran Kumar,Male,2001-09-14,Suresh Kumar
DHI6557524,G. Sneha Joshi,Female,1994-06-02,Sanjay Kumar
WYB8264178,C. Sanjay Yadav,Male,1958-06-17,Manoj Kumar
YWG8474017,X. Priya Babu,Female,1938-12-21,Ravi Reddy
CUG4561775,C. Meena Sharma,Female,1984-06-09,Rahul Yadav
PUY5173694,T. Meena Reddy,Female,1952-08-05,Kiran Sharma
AKU7492163,S. Sita Das,Female,1942-07-30,Manoj Joshi
JZH7366715,V. Sita Yadav,Female,1970-01-15,Rahul Yadav
JNU9339046,C. Sneha Yadav,Female,1940-07-25,Suresh Joshi
JUX7931597,W. Kiran Joshi,Male,1939-02-21,Vikram Naidu
FCP8427539,W. Meena Reddy,Female,1939-02-15,Kiran Babu
ZLB5624892,C. Rahul Yadav,Male,1940-12-17,Sanjay Babu
ZWM4591153,J. Vikram Verma,Male,1967-07-06,Suresh Sharma
JYG5063877,N. Priya Yadav,Female,1940-01-08,Anil Naidu
UPS7659450,K. Vijay Reddy,Male,1998-05-07,Manoj Das
OBJ8160759,R. Lakshmi Joshi,Female,1962-06-01,Suresh Sharma
ZFL5635891,W. Sanjay Kumar,Male,1942-12-30,Manoj Singh
UBB4119798,S. Lakshmi Reddy,Female,2006-05-29,Arun Yadav
YOY3461303,C. Manoj Reddy,Male,1948-10-03,Ravi Yadav
JQC4028056,G. Divya Verma,Female,1984-05-29,Rahul Singh
KAX5891612,A. Arun Yadav,Male,1991-11-25,Vijay Sharma
NVL6987199,O. Latha Kumar,Female,1998-04-26,Sanjay Kumar
MPZ9995341,F. Suresh Reddy,Male,1975-09-14,Sanjay Das
EKJ9989780,H. Vikram Joshi,Male,1976-08-30,Anil Kumar
NTQ2172643,S. Anil Das,Male,1947-06-29,Vijay Babu
